PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,ModelPitchType,ModelConfidence,ModelPitchTypeRaw,ModelConfidenceRaw,ModelRetagReason,ModelTop3
68,2026-02-21,15:09:22,1,2,"Moore, Nolan",1000287435,Left,TEX_BOB,"Eisenstat, Tommy",1000213648,Left,GON_BUL,Undefined,3,Top,0,0,1,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.00254,-3.673099,3.409813,2873.620077,300.491298,04:00:00,6.3855,-1.30535,4.3915,-47.50097,-4.76933,10.04504,-1.09072,2.79099,77.98299,-11.975342,5.165302,0.470485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.13067,-1.21937,0.9302,50,5.94425,-7.59475,-120.11793,-9.64995,-6.09821,20.98374,-33.97425,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,981bfdb0-0f69-11f1-b531-13870623a0f8,80.11393,NA,NA,5.01956,NA,NA,NA,NA,NA,NA,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:09:22,2026-02-21T21:09:22Z,2026-02-21T21:09:22Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,cd0a735a-44ee-45f5-8d7e-1742678c2d90,56.11501,-121.18147,10.49187,6.38971,-7.928,-16.98713,1.3073,-7.28567,-3.0491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,340.972019,-83.28171,336.17843,0.116988,05:15:00,0.9852,0.025561,0.169493,-62.120503,-49.036298,13.310251,121.576318,26.821716,0.760287,0.451216,-0.467299,43.996878,49.489505,0.451216,0.760287,0.467299,-43.996878,-49.489505,-0.451216,-0.760287,0.467299,-121.576318,-26.821716,-0.760287,-0.451216,-0.467299,NA,NA,NA,NA,NA,NA
69,2026-02-21,15:09:42,1,3,"Moore, Nolan",1000287435,Left,TEX_BOB,"Eisenstat, Tommy",1000213648,Left,GON_BUL,Undefined,3,Top,0,1,1,Fastball,Fastball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,93.86915,-2.137386,2.309669,2606.849851,159.755261,11:15:00,6.37731,-1.30455,5.2499,-17.61139,14.32879,-4.97681,2.89855,0.45237,87.38598,-5.383034,1.427875,0.406762,94.27616,39.264497,-31.69595,4580.292105,NA,NA,NA,NA,121.77069,NA,NA,3.0289,7.93268,1.09635,50,6.16793,-5.27076,-136.36231,-5.75255,5.81708,24.36964,-16.93922,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,a3b225a0-0f69-11f1-b531-13870623a0f8,92.66466,94.30424,NA,6.48317,NA,NA,NA,2.09964,3.17513,-0.40628,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:09:42,2026-02-21T21:09:42Z,2026-02-21T21:09:42Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,d48c68c4-cfc5-4a10-af44-1e7dc7c064e8,55.25448,-137.29814,12.18482,6.37634,-5.10206,-8.46961,1.30305,-5.49415,2.90854,156.272996,2.09964,91.08693,-28.02579,8.14564,-2.04251,0.48185,-0.10502,0.01768,-0.00158,3.17513,87.512200000000000,-19.27143,0.27946,0.42515,-0.20372,0.06164,-0.01238,0.00127,-0.40628,-56.24755,6.87041,-0.92161,0.00724,0.04472,-0.0177,0.00401,-4.3E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA,158.736121,-40.589773,1979.609064,0.759387,11:15:00,0.667915,0.299477,-0.681325,38.768537,10.601756,-43.78609,156.450035,8.124678,0.395538,0.141328,-0.907511,8.851633,23.299553,0.141328,0.395538,0.907511,-8.851633,-23.299553,-0.141328,-0.395538,0.907511,-156.450035,-8.124678,-0.395538,-0.141328,-0.907511,NA,NA,NA,NA,NA,NA
70,2026-02-21,15:10:23,1,4,"Moore, Nolan",1000287435,Left,TEX_BOB,"Eisenstat, Tommy",1000213648,Left,GON_BUL,Undefined,3,Top,0,1,2,Sweeper,Slider,InPlay,Undefined,GroundBall,Single,0,0,NA,82.85569,-0.15797,1.948801,2876.113597,313.481935,04:30:00,6.3060600000000000,-1.33459,4.71563,-48.83294,-6.65748,8.2602,2.08664,1.20401,77.0133,-8.870421,3.40105,0.467414,76.29461,3.887938,5.765041,2874.063125,NA,NA,NA,74.73255,74.73255,4.114342,0.71046,-3.61347,-2.9963,1.12953,50,6.24556,-4.45022,-120.31536,-2.2583,-5.34086,21.52051,-36.60273,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,bc2f8690-0f69-11f1-b531-13870623a0f8,80.64043,3.5392,NA,5.8424,NA,NA,NA,2.83776,2.67821,-1.07017,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:10:23,2026-02-21T21:10:23Z,2026-02-21T21:10:23Z,GroundBall,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,1e33f26a-63c7-4b02-8661-18ee314c84dd,55.79032,-121.34664,10.76025,6.31175,-0.50427,-18.30137,1.33666,-4.19428,-2.67043,93.313293,2.87689,110.32647,-13.38332,NA,NA,NA,NA,NA,NA,2.70032,7.16658,-15.47818,NA,NA,NA,NA,NA,NA,-1.05935,11.00616,-2.78963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,322.723541,-76.764227,658.511168,0.228959,04:45:00,0.967056,-0.135987,0.215198,16.152941,-45.921775,-47.618991,128.978185,29.295794,0.677962,0.489318,-0.548575,41.732328,42.684587,0.489318,0.677962,0.548575,-41.732328,-42.684587,-0.489318,-0.677962,0.548575,-128.978185,-29.295794,-0.677962,-0.489318,-0.548575,NA,NA,NA,NA,NA,NA
71,2026-02-21,15:10:58,2,1,"Moore, Nolan",1000287435,Left,TEX_BOB,"Shinkle, Bo",1000096813,Left,GON_BUL,Undefined,3,Top,0,0,0,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,NA,92.57338,-2.341638,1.366834,2542.286943,157.061824,11:15:00,6.49129,-1.42472,5.84505,-16.4958,16.29139,-6.43764,2.93861,-0.69069,84.40077,-5.468409,0.212455,0.41212,79.3305,30.146587,-8.658006,3773.761349,106.37988,52.81,-27.98662,268.46463,242.46015,-24.455913,4.325313,3.69921,9.33678,1.31731,50,6.29094,-2.92418,-134.32129,-6.00772,6.73419,30.06577,-15.17707,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,d181bf40-0f69-11f1-b531-13870623a0f8,91.45988,58.60534,NA,8.17262,NA,NA,NA,1.00689,2.90315,0.69964,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:10:58,2026-02-21T21:10:58Z,2026-02-21T21:10:58Z,FlyBall,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,60df49c4-5929-470c-ae15-9f3e5dea5d7e,54.65633,-135.35953,15.03289,6.48935,-5.48363,-7.58854,1.4223,-3.15673,3.3671,136.66066,1.00816,99.43819,-19.64998,4.07299,-0.67016,0.07351,-0.01063,0.00268,-2.6E-04,2.90344,58.42196,-16.51009,0.37231,0.33342,-0.20098,0.06552,-0.01045,6.3E-04,0.69961,-15.14485,-7.49451,2.85867,-0.83883,0.20606,-0.04182,0.00555,-3.2E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,151.812807,-32.686507,2139.68525,0.841638,11:00:00,0.540894,0.419284,-0.729133,20.828828,35.058219,-61.473852,159.020781,23.392334,0.328602,0.397025,-0.856967,24.857875,19.18395,0.397025,0.328602,0.856967,-24.857875,-19.18395,-0.397025,-0.328602,0.856967,-159.020781,-23.392334,-0.328602,-0.397025,-0.856967,NA,NA,NA,NA,NA,NA
72,2026-02-21,15:11:31,3,1,"Moore, Nolan",1000287435,Left,TEX_BOB,"Meffert, Noah",1000114943,Right,GON_BUL,Undefined,3,Top,1,0,0,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.22866,-3.404169,1.819961,2855.797477,279.373359,03:15:00,6.33379,-1.53336,4.50526,-45.22412,-0.78772,12.40135,-0.68361,1.2346,75.92364,-11.375083,3.995652,0.479779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.68142,0.75906,1.32989,50,5.93274,-4.26849,-117.69163,-8.76807,-8.02623,20.82682,-31.10171,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,e51e31a0-0f69-11f1-b531-13870623a0f8,78.56214,NA,NA,5.30502,NA,NA,NA,NA,NA,NA,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:11:31,2026-02-21T21:11:31Z,2026-02-21T21:11:31Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,2498ced2-6576-4a56-b29a-ff50b0b01be9,56.00026,-118.74869,10.41341,6.3377,-7.1895,-15.55085,1.53619,-3.86112,-4.01311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,327.397387,-77.66627,610.014129,0.213606,05:00:00,0.97582,-0.056881,0.211045,1.234503,-41.341076,-22.42262,118.82014,18.067309,0.832937,0.310134,-0.458293,34.086852,56.401678,0.310134,0.832937,0.458293,-34.086852,-56.401678,-0.310134,-0.832937,0.458293,-118.82014,-18.067309,-0.832937,-0.310134,-0.458293,NA,NA,NA,NA,NA,NA
73,2026-02-21,15:12:08,3,2,"Moore, Nolan",1000287435,Left,TEX_BOB,"Meffert, Noah",1000114943,Right,GON_BUL,Undefined,3,Top,1,1,0,Sweeper,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.60501,-1.398951,1.516388,2848.965805,276.634852,03:15:00,6.37204,-1.55475,4.36137,-43.39022,-0.4213,13.88072,1.41912,1.05084,76.93193,-9.090766,3.941433,0.47179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.39229,0.47685,1.37725,50,6.17821,-3.80106,-119.86932,-4.69704,-9.39445,20.98128,-31.47322,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,fb2b2ed0-0f69-11f1-b531-13870623a0f8,79.89241,NA,NA,5.67308,NA,NA,NA,NA,NA,NA,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:12:08,2026-02-21T21:12:08Z,2026-02-21T21:12:08Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,a6df41a3-4a7e-4670-be66-86818495cdd0,56.14318,-120.93981,10.49064,6.37689,-3.09124,-15.73661,1.55896,-3.32174,-4.69723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,326.96408,-78.358502,574.885273,0.201787,05:00:00,0.977003,-0.086063,0.195087,-19.569514,-47.064784,-21.761049,118.682526,26.873917,0.782548,0.452029,-0.428122,46.555863,51.494461,0.452029,0.782548,0.428122,-46.555863,-51.494461,-0.452029,-0.782548,0.428122,-118.682526,-26.873917,-0.782548,-0.452029,-0.428122,NA,NA,NA,NA,NA,NA
74,2026-02-21,15:12:27,3,3,"Moore, Nolan",1000287435,Left,TEX_BOB,"Meffert, Noah",1000114943,Right,GON_BUL,Undefined,3,Top,1,2,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,NA,93.64005,-2.862334,1.764122,2546.013475,150.669022,11:00:00,6.38947,-1.4641,5.70217,-16.62182,14.9715,-7.94067,2.33359,-0.48142,87.1544,-5.954739,0.344208,0.404547,96.24994,-20.372939,-8.24033,NA,NA,NA,NA,7.52668,7.52668,-2.020957,0.044634,4.47185,8.55449,1.32121,50,6.13861,-3.84442,-136.065,-7.37329,8.54009,24.62419,-15.83721,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,0605a7e0-0f6a-11f1-b531-13870623a0f8,93.17198,2.19701,NA,6.48565,NA,NA,NA,1.66695,2.19701,0.5825,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:12:27,2026-02-21T21:12:27Z,2026-02-21T21:12:27Z,GroundBall,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,dbb2e2d1-a8e1-49bb-8556-606f02b74973,54.80209,-136.9313,12.31209,6.38821,-6.81613,-7.91861,1.46175,-4.14486,4.27005,180,1.66544,131.18043,NA,NA,NA,NA,NA,NA,NA,2.19758,-49.22325,NA,NA,NA,NA,NA,NA,NA,0.58272,-18.99765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,153.122471,-32.260854,2152.977011,0.845627,11:00:00,0.536995,0.408473,-0.738096,29.354614,23.616305,-55.356112,163.948251,14.466101,0.267739,0.249807,-0.930544,15.026919,15.529768,0.249807,0.267739,0.930544,-15.026919,-15.529768,-0.249807,-0.267739,0.930544,-163.948251,-14.466101,-0.267739,-0.249807,-0.930544,NA,NA,NA,NA,NA,NA
75,2026-02-21,15:13:04,4,1,"Moore, Nolan",1000287435,Left,TEX_BOB,"Bell, Mikey",832246,Right,GON_BUL,Undefined,3,Top,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,94.4256,-4.705898,2.355412,2572.641108,164.269591,11:30:00,6.3771,-1.43688,5.49204,-14.38406,17.10615,-4.57563,0.76236,0.38657,87.90431,-7.3748,1.54107,0.403886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85898,10.00331,1.23375,50,5.95411,-5.42063,-136.8145,-11.76438,5.51914,24.95487,-12.8631,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,1c775a50-0f6a-11f1-b531-13870623a0f8,93.32435,NA,NA,6.52129,NA,NA,NA,NA,NA,NA,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:13:04,2026-02-21T21:13:04Z,2026-02-21T21:13:04Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,dfbba063-808b-4de6-85b1-7600ff7b6391,55.01184,-137.72563,12.47744,6.37507,-11.29473,-6.43155,1.43534,-5.62214,2.75957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,153.64731,-40.029233,1969.91345,0.765716,11:00:00,0.640806,0.391519,-0.660364,42.986898,13.87897,-51.226605,165.316272,7.085407,0.251547,0.123349,-0.959953,7.322076,14.569103,0.123349,0.251547,0.959953,-7.322076,-14.569103,-0.123349,-0.251547,0.959953,-165.316272,-7.085407,-0.251547,-0.123349,-0.959953,NA,NA,NA,NA,NA,NA
76,2026-02-21,15:13:21,4,2,"Moore, Nolan",1000287435,Left,TEX_BOB,"Bell, Mikey",832246,Right,GON_BUL,Undefined,3,Top,2,1,0,Changeup,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.68397,-2.495803,3.385157,1766.984917,111.313235,09:45:00,6.21549,-1.59368,5.12035,-32.54647,4.70618,-9.26941,1.14664,0.82639,81.19567,-8.379839,1.746094,0.439289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48618,3.30028,1.28249,50,5.95476,-7.1023,-127.06472,-6.80563,9.05116,23.8106,-26.72921,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,265cec10-0f6a-11f1-b531-13870623a0f8,85.80336,NA,NA,6.4883,NA,NA,NA,NA,NA,NA,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:13:21,2026-02-21T21:13:21Z,2026-02-21T21:13:21Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,a0e5bd0e-da4b-4265-8f4e-69cafe01aaaf,55.38275,-128.06942,11.9053,6.21813,-5.67778,-13.3646,1.59023,-7.48422,4.52558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,132.914574,-40.899791,1335.58589,0.755856,10:30:00,0.659302,0.581552,-0.476569,-89.596096,35.814491,48.937567,96.615237,-7.119626,0.985683,-0.123941,-0.114313,47.314173,-80.293056000000000,0.123941,-0.985683,0.114313,-47.314173,80.293056000000000,-0.123941,0.985683,0.114313,-96.615237,7.119626,-0.985683,0.123941,-0.114313,NA,NA,NA,NA,NA,NA
77,2026-02-21,15:13:42,4,3,"Moore, Nolan",1000287435,Left,TEX_BOB,"Bell, Mikey",832246,Right,GON_BUL,Undefined,3,Top,2,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.14724,-3.4000880000000000,1.959978,2397.882944,131.877593,10:30:00,6.32473,-1.51954,5.88568,-22.45517,9.32032,-9.45162,1.29045,-0.48635,86.8388,-7.532781,0.262672,0.405712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31036,5.82922,1.36685,50,6.03671,-4.22546,-135.28271,-8.83412,10.01473,24.63448,-21.18078,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,32bf8bc0-0f6a-11f1-b531-13870623a0f8,92.90448,NA,NA,6.30843,NA,NA,NA,NA,NA,NA,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:13:42,2026-02-21T21:13:42Z,2026-02-21T21:13:42Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,1c604c70-8f59-4cb4-93b3-94caa8fded84,54.61825,-136.12108,12.31724,6.32509,-8.11329,-10.59039,1.51645,-4.56628,5.00737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,149.578592,-37.46639,1903.224394,0.79371,11:00:00,0.606457,0.437269,-0.664083,-23.23777,-19.280388,-78.37729,112.834033,-56.545734,0.50807,-0.834326,-0.213928,75.618719,-30.535333,0.834326,-0.50807,0.213928,-75.618719,30.535333,-0.834326,0.50807,0.213928,-112.834033,56.545734,-0.50807,0.834326,-0.213928,NA,NA,NA,NA,NA,NA
78,2026-02-21,15:14:00,4,4,"Moore, Nolan",1000287435,Left,TEX_BOB,"Bell, Mikey",832246,Right,GON_BUL,Undefined,3,Top,2,3,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,94.28592,-2.773805,2.233549,2666.242765,157.040019,11:15:00,6.38648,-1.45385,6.09222,-15.4717,15.47528,-6.17733,2.52735,0.09853,87.0831,-5.694882,1.12154,0.400387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72792,8.94792,1.28469,50,6.1639,-5.07152,-136.91005,-7.11021,7.15317,27.13037,-15.00461,TEX_BOB,GON_BUL,TexasStateUniversity,D1,SBELT,20260221-TexasStateUniversity-1,3de95d50-0f6a-11f1-b531-13870623a0f8,94.13991,NA,NA,7.20281,NA,NA,NA,NA,NA,NA,3940c516-4d9f-4846-a06b-7137967083fa,2026-02-21,21:14:00,2026-02-21T21:14:00Z,2026-02-21T21:14:00Z,NA,v3,471452,471307,319b5c70e35e41d9972c77058b7eb9f6,"Namken, Clayton",10125205,Right,TEX_BOB,11d585b4-8c17-4253-b8c2-0fcf9221f306,54.40952,-137.78107,13.56518,6.38444,-6.62848,-7.50231,1.4512,-5.30117,3.57658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,153.657325,-38.820493,2077.306533,0.779114,11:00:00,0.636166,0.375655,-0.673926,40.179483,40.875004,-58.555533,152.398695,13.90504,0.449739,0.240313,-0.860223,15.608324,26.726933,0.240313,0.449739,0.860223,-15.608324,-26.726933,-0.240313,-0.449739,0.860223,-152.398695,-13.90504,-0.449739,-0.240313,-0.860223,NA,NA,NA,NA,NA,NA
