PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
45,2025-09-12,10:31:06,3,3,"Beversdorf, Alec",NA,Right,TEX_BOB,"Beversdorf, Alec",NA,Left,TEX_BOB,Undefined,2,Top,2,1,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,3,0,NA,87.91665,-0.116756,-2.177239,2212.682839,244.330325,2:15:00,5.50576,1.48081,5.48644,-27.33911,9.52772,17.29269,3.11819,0.88387,80.00931,-5.184424,0.902342,0.437008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.30473,5.20481,-1.30177,50,5.4772,4.07848,-127.53074,-1.22816,-15.2582,27.27904,-23.63904,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,8015f870-8fed-11f0-8c90-43581a9f29b1,86.25116,NA,NA,7.90733,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:31:06,2025-09-12T15:31:06Z,2025-09-12T15:31:06Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,9ee96246-0d60-4eff-9c42-b2f2dc51ae90,55.01378,-128.59872,13.63952,5.50717,-0.30268,-11.81952,-1.47314,4.67584,-7.6291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,236.566219,24.353157,2015.800743,0.911021,2:00:00,-0.429582,-0.761107,-0.485979,77.100587,53.645054,58.17477,145.85186,77.025367,0.126031,0.97447,-0.18581,79.20454,7.240277,0.97447,0.126031,0.18581,-79.20454,-7.240277,-0.97447,-0.126031,0.18581,-145.85186,-77.025367,-0.126031,-0.97447,-0.18581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2025-09-12,10:43:39,1,1,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Left,TEX_BOB,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.55691,-3.001307,1.041888,2132.830329,144.407796,10:45:00,6.59765,-1.38426,5.5935,-15.13202,17.21489,-11.57363,2.53121,-1.37577,85.53937,-5.859031,-1.024214,0.409343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16122,9.87501,1.30262,50,6.33028,-1.93857,-135.68147,-7.60119,11.48182,29.773,-13.77137,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,4124c590-8fef-11f0-8c90-43581a9f29b1,92.08023,NA,NA,8.01754,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:43:39,2025-09-12T15:43:39Z,2025-09-12T15:43:39Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,775b020f-4b87-4ef8-a853-f49b1037ec20,54.90757,-136.75412,14.8865,6.59519,-7.10505,-6.88569,1.37991,-2.35223,5.74091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,147.01026,-22.375939,1972.240962,0.924706,11:00:00,0.367842,0.522734,-0.769052,20.180629,13.976351,-42.831959,173.749184,19.283986,0.102772,0.330251,-0.938282,19.390735,5.898822,0.330251,0.102772,0.938282,-19.390735,-5.898822,-0.330251,-0.102772,0.938282,-173.749184,-19.283986,-0.102772,-0.330251,-0.938282
58,2025-09-12,10:43:54,1,2,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Left,TEX_BOB,Undefined,3,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.14059,-5.387943,0.759191,2200.765722,143.986898,10:45:00,6.65536,-1.22687,5.61163,-15.22891,17.35694,-11.88741,0.34179,-1.50881,85.92412,-8.224419,-1.364482,0.410852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.27154,10.53583,1.17003,50,6.18379,-1.26035,-134.79487,-13.21204,11.61399,27.51291,-12.66324,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,4a4be950-8fef-11f0-8c90-43581a9f29b1,91.74204,NA,NA,7.21647,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:43:54,2025-09-12T15:43:54Z,2025-09-12T15:43:54Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,575db85e-77e5-4f7e-845f-ca48c0891090,54.8912,-135.78954,13.75646,6.65317,-12.75423,-6.33162,1.22319,-1.68023,5.80699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,147.281408,-22.045654,2039.856888,0.926885,11:00:00,0.336948,0.534025,-0.775425,18.915596,8.590102,-32.574861,173.119851,20.402794,0.112278,0.348618,-0.930516,20.538465,6.44663,0.348618,0.112278,0.930516,-20.538465,-6.44663,-0.348618,-0.112278,0.930516,-173.119851,-20.402794,-0.112278,-0.348618,-0.930516
59,2025-09-12,10:44:18,1,3,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Left,TEX_BOB,Undefined,3,Top,0,2,0,Slider,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,83.32356,-1.907726,1.773048,1779.411481,217.743159,1:15:00,6.27271,-1.49928,5.08345,-29.27454,11.75123,8.21599,2.03336,0.85725,77.4583,-7.226074,3.225294,0.460999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.67603,6.6641,1.32455,50,6.06894,-4.09384,-120.96798,-5.07837,-5.52013,20.63074,-22.16689,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,5854e600-8fef-11f0-8c90-43581a9f29b1,81.76259,NA,NA,5.86526,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:44:18,2025-09-12T15:44:18Z,2025-09-12T15:44:18Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,bd217c1d-f888-4cba-adff-5f59c219f711,55.41857,-121.8886,10.31537,6.27349,-4.08921,-11.08345,1.50173,-3.84751,-2.76007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,259.703334,-82.191251,241.763043,0.135867,2:45:00,0.994903,-0.100623,0.0065,54.659851,4.230183,-31.359561,109.0161,17.995603,0.899177,0.308944,-0.309894,44.912033,64.050095,0.308944,0.899177,0.309894,-44.912033,-64.050095,-0.308944,-0.899177,0.309894,-109.0161,-17.995603,-0.899177,-0.308944,-0.309894
60,2025-09-12,10:44:31,1,4,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Left,TEX_BOB,Undefined,3,Top,0,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,81.91035,-2.243435,0.920614,2756.167753,242.912705,2:00:00,6.3418,-1.25297,4.84339,-35.37333,7.91489,12.85607,1.26853,0.6901,75.57016,-8.623265,3.18669,0.473539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.12827,4.90303,1.15024,50,6.08971,-2.45966,-118.76925,-5.95949,-8.76866,22.37988,-25.15854,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,60763280-8fef-11f0-8c90-43581a9f29b1,79.59726,NA,NA,6.3402,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:44:31,2025-09-12T15:44:31Z,2025-09-12T15:44:31Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,1c16c44d-4f6b-4f75-9ea6-74caa6dd513b,55.65858,-119.83076,11.18994,6.34408,-4.76618,-12.57927,1.25704,-2.04375,-4.38433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,290.68917,-76.260945,654.590753,0.2375,3:45:00,0.977866,-0.183989,0.099633,21.664515,-13.126685,-34.171598,105.288742,19.191358,0.911002,0.328724,-0.24903,52.853748,65.644192,0.328724,0.911002,0.24903,-52.853748,-65.644192,-0.328724,-0.911002,0.24903,-105.288742,-19.191358,-0.911002,-0.328724,-0.24903
61,2025-09-12,10:44:49,1,5,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Left,TEX_BOB,Undefined,3,Top,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,NA,92.69401,-5.070762,0.705781,2118.655602,140.337487,10:45:00,6.56439,-1.1228,5.60588,-19.54127,13.2954,-10.2067,0.18957,-1.31447,85.74252,-8.664406,-1.118679,0.412431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41087,8.36229,1.06937,50,6.1167,-1.20805,-134.23654,-12.5983,9.94807,26.98734,-16.79967,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,6b0a7ad0-8fef-11f0-8c90-43581a9f29b1,91.39094,NA,NA,6.95149,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:44:49,2025-09-12T15:44:49Z,2025-09-12T15:44:49Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,86c4933c-952a-4c25-8c6e-413752627a28,54.89733,-135.21753,13.49367,6.56355,-11.98763,-8.39983,1.11986,-1.56966,4.97404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,145.910236,-27.166876,1884.926535,0.88968,10:45:00,0.419767,0.537062,-0.731683,16.675585,0.938968,-24.042557,168.791756,25.111036,0.176004,0.424374,-0.888217,25.537621,10.137119,0.424374,0.176004,0.888217,-25.537621,-10.137119,-0.424374,-0.176004,0.888217,-168.791756,-25.111036,-0.176004,-0.424374,-0.888217
62,2025-09-12,10:45:09,2,1,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Right,TEX_BOB,Undefined,3,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,93.79358,-2.919735,2.00961,2351.856642,157.682715,11:15:00,6.40674,-1.33551,5.42188,-16.8456,15.37473,-5.90937,2.2639,0.05527,86.27681,-6.059548,0.958724,0.408542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50335,8.80323,1.16128,50,6.13563,-4.49845,-136.02043,-7.5317,6.60615,28.01612,-15.57405,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,76c2f7d0-8fef-11f0-8c90-43581a9f29b1,92.26094,NA,NA,7.51677,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:45:09,2025-09-12T15:45:09Z,2025-09-12T15:45:09Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,e9217752-c659-4eb0-9e22-a1db765e9090,55.0796,-137.06268,14.00806,6.40504,-6.95232,-7.78702,1.33321,-4.74422,3.30307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,147.304374,-30.919967,2017.624625,0.857886,11:00:00,0.514584,0.488981,-0.704344,24.933278,38.800896,-65.134591,163.799508,18.583741,0.264452,0.31869,-0.910221,19.29639,15.334394,0.31869,0.264452,0.910221,-19.29639,-15.334394,-0.31869,-0.264452,0.910221,-163.799508,-18.583741,-0.264452,-0.31869,-0.910221
63,2025-09-12,10:45:25,2,2,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Right,TEX_BOB,Undefined,3,Top,0,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.56716,-2.450152,0.028499,2873.325556,249.026793,2:15:00,6.3993,-1.28726,4.99667,-36.15636,6.15654,12.67457,1.07156,-0.20413,76.27263,-8.977283,2.270893,0.468175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.32323,4.08481,1.2736,50,6.13407,-0.59664,-119.76911,-6.45276,-9.20839,22.57485,-26.22546,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,805fe7d0-8fef-11f0-8c90-43581a9f29b1,80.50936,NA,NA,6.29453,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:45:25,2025-09-12T15:45:25Z,2025-09-12T15:45:25Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,bfd70088-9b1a-445b-9dd5-e496aa0bb3d2,55.50583,-120.80243,11.28742,6.40196,-5.25235,-13.11273,1.29126,-0.17514,-4.60419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,280.730929,-78.440081,575.793216,0.200393,3:15:00,0.987218,-0.154825,0.037804,24.750796,-13.625636,-34.474597,110.994361,18.533473,0.885197,0.317859,-0.339695,43.097976,62.275728,0.317859,0.885197,0.339695,-43.097976,-62.275728,-0.317859,-0.885197,0.339695,-110.994361,-18.533473,-0.885197,-0.317859,-0.339695
64,2025-09-12,10:45:40,2,3,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Right,TEX_BOB,Undefined,3,Top,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,82.92526,-0.439049,-0.061064,2780.592612,257.655833,2:30:00,6.40196,-1.24135,4.985,-37.82352,3.80925,11.98682,2.83538,-0.30012,76.80248,-7.279062,2.057126,0.464397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.97705,2.3498,1.23693,50,6.32865,-0.38647,-120.47634,-2.33998,-8.8665,21.36687,-28.68829,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,88fb4650-8fef-11f0-8c90-43581a9f29b1,81.16432,NA,NA,6.12278,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:45:40,2025-09-12T15:45:40Z,2025-09-12T15:45:40Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,27b7fc9c-42d8-4d2b-837f-2cd47dd1de68,55.51792,-121.45102,10.68344,6.40554,-1.03133,-14.34415,1.24534,0.01799,-4.43325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,286.942584,-75.59574,691.705491,0.248762,3:30:00,0.970436,-0.230536,0.071458,37.538799,-16.094581,-46.471541,119.260719,19.4468,0.822635,0.332931,-0.4609,35.842504,55.349424,0.332931,0.822635,0.4609,-35.842504,-55.349424,-0.332931,-0.822635,0.4609,-119.260719,-19.4468,-0.822635,-0.332931,-0.4609
65,2025-09-12,10:45:59,2,4,"Moore, Nolan",NA,Right,TEX_BOB,"Moore, Nolan",NA,Right,TEX_BOB,Undefined,3,Top,0,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,NA,92.9382,-3.738663,2.248741,2265.621937,151.775396,11:00:00,6.43798,-1.18768,5.38644,-16.67426,16.1278,-8.13638,1.53636,0.24321,85.84343,-6.835057,0.802877,0.412213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67138,9.35402,0.99255,50,6.09146,-4.91774,-134.70456,-9.3912,8.67184,26.43346,-14.80947,TEX_BOB,TEX_BOB,TexasStateUniversity,TeamExclusive,Team,20250912-TexasStateUniversity-Private-1,94738600-8fef-11f0-8c90-43581a9f29b1,91.43915,NA,NA,7.09478,NA,NA,NA,NA,NA,NA,56f72758-e25f-40a1-9430-d5cf7cab78a7,2025-09-12,15:45:59,2025-09-12T15:45:59Z,2025-09-12T15:45:59Z,NA,v3,471452,471452,NA,"Kerbow, Dylan",701749,Right,TEX_BOB,9c545d3d-4582-4f95-85e5-06296fce3274,55.11596,-135.70477,13.21673,6.43621,-8.83083,-7.40473,1.18484,-5.24587,4.33592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,148.11903,-31.133678,1939.289275,0.855963,11:00:00,0.514603,0.484834,-0.707192,25.258281,1.502715,-37.343689,171.898198,19.312808,0.133002,0.330725,-0.934308,19.492893,7.643083,0.330725,0.133002,0.934308,-19.492893,-7.643083,-0.330725,-0.133002,0.934308,-171.898198,-19.312808,-0.133002,-0.330725,-0.934308
