PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
25,2026-02-13,18:46:28,3,2,"Fink, Carter",10149505,Right,NIA_EAG,"Carson, Tanner",10178633,Right,TEX_BOB,Undefined,1,Bottom,2,0,1,Cutter,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.97585,-3.845239,-3.667761,2398.680152,206.784181,01:00:00,5.59828,1.13136,6.17714,-23.36852,12.12729,5.61674,0.08699,-1.79259,81.80027,-8.173725,-2.65639,0.428805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.80103,7.53142,-0.85649,50,5.29442,7.95582,-127.51189,-9.3118,-6.34287,22.89259,-19.60622,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,99427dd0-093e-11f1-ac8a-636ab6249115,87.90114,NA,NA,6.17559,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:46:28,2026-02-14T00:46:28Z,2026-02-14T00:46:28Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,95294c51-fccf-4e6d-96c0-f8c9851600f2,54.32601,-128.2862,11.4463,5.59816,-8.64865,-9.80311,-1.12921,8.17036,-3.17143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,209.986316,43.495641,1740.066729,0.725427,01:00:00,-0.701273,-0.407906,-0.584661,-46.681609,-22.808465,-34.253931,145.815803,12.064813,0.549445,0.209018,-0.808963,14.487112,33.328936,0.209018,0.549445,0.808963,-14.487112,-33.328936,-0.209018,-0.549445,0.808963,-145.815803,-12.064813,-0.549445,-0.209018,-0.808963
26,2026-02-13,18:46:46,3,3,"Fink, Carter",10149505,Right,NIA_EAG,"Carson, Tanner",10178633,Right,TEX_BOB,Undefined,1,Bottom,2,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,79.80601,-0.387048,-1.474166,2389.558968,142.158813,10:45:00,5.74639,1.26108,5.59575,-34.65805,9.27973,-6.24032,2.49671,-0.63568,73.92417,-6.751097,-2.587963,0.477079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7991,5.19067,-1.13047,50,5.69057,3.22579,-115.97939,-1.90189,3.85004,19.69621,-25.03451,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,a45e45a0-093e-11f1-ac8a-636ab6249115,79.00668,NA,NA,5.88184,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:46:46,2026-02-14T00:46:46Z,2026-02-14T00:46:46Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,a2454b0c-e45e-4626-bfe0-2cfeabd54bd3,54.90634,-116.80963,9.8481,5.7485,-0.84661,-12.51725,-1.26302,3.0635,1.92502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,128.266173,75.262535,607.880796,0.25439,10:15:00,-0.972161,0.193195,-0.132582,-24.320518,40.510086,62.210589,97.665341,-7.363927,0.98289,-0.128171,-0.132287,44.094786,-79.38583,0.128171,-0.98289,0.132287,-44.094786,79.38583,-0.128171,0.98289,0.132287,-97.665341,7.363927,-0.98289,0.128171,-0.132287
27,2026-02-13,18:47:05,3,4,"Fink, Carter",10149505,Right,NIA_EAG,"Carson, Tanner",10178633,Right,TEX_BOB,Undefined,1,Bottom,2,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,78.88284,-1.503916,-0.180928,2410.042752,132.573227,10:30:00,5.60978,1.27246,5.25504,-40.31967,5.48174,-4.45855,0.83633,0.73091,72.94826,-8.82362,-0.973476,0.487092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19662,3.5441,-1.2524,50,5.44185,0.53755,-114.53499,-4.38097,2.92933,20.37811,-27.44773,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,afe10ca0-093e-11f1-ac8a-636ab6249115,77.38264,NA,NA,5.93459,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:47:05,2026-02-14T00:47:05Z,2026-02-14T00:47:05Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,dad965cc-58cd-4373-b127-09935066b143,55.24747,-115.46485,10.18906,5.61318,-3.12852,-13.72387,-1.27387,0.40388,1.46467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,92.816051,75.018063,623.03105,0.258515,09:00:00,-0.972486,0.23276,-0.00963,-14.85164,31.934607,82.51646,107.573695,5.352597,0.949172,0.093285,-0.300616,17.239738,71.653873,0.093285,0.949172,0.300616,-17.239738,-71.653873,-0.093285,-0.949172,0.300616,-107.573695,-5.352597,-0.949172,-0.093285,-0.300616
28,2026-02-13,18:47:24,3,5,"Fink, Carter",10149505,Right,NIA_EAG,"Carson, Tanner",10178633,Right,TEX_BOB,Undefined,1,Bottom,2,2,2,Changeup,Changeup,InPlay,Undefined,GroundBall,Out,1,0,NA,81.98276,0.667881,-1.908825,1617.591298,270.896524,03:00:00,5.45804,1.29105,5.36848,-41.33845,1.05516,17.55182,2.63979,0.9632,75.14055,-6.882127,1.212755,0.468621,65.07449,-7.694296,-20.592821,NA,NA,NA,NA,24.29922,24.29922,-18.594766,0.226533,-9.43686,0.6739,-1.13299,50,5.4883,3.25772,-119.0245,-0.06556,-13.52512,23.04026,-31.20819,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,bb08e260-093e-11f1-ac8a-636ab6249115,80.4327,3.08622,NA,6.84222,NA,NA,NA,3.10971,3.08622,-0.77202,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:47:24,2026-02-14T00:47:24Z,2026-02-14T00:47:24Z,GroundBall,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,281d87b9-81cb-4fd2-9f62-73f481ad8879,55.13584,-120.01455,11.52013,5.4623100000000000,1.27548,-15.60409,-1.28546,3.8389,-6.76256,220.122048,3.10963,88.54451,-2.6713,NA,NA,NA,NA,NA,NA,3.08587,-12.75802,-3.80786,NA,NA,NA,NA,NA,NA,-0.77268,-33.22882,10.76447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,High,NA,NA,NA,248.332623,7.339392,1604.338127,0.991807,02:15:00,-0.150603,-0.920177,-0.361377,-109.33507,-30.023393,-48.283991,145.92407,54.310718,0.326868,0.812193,-0.483219,59.249217,19.078775,0.812193,0.326868,0.483219,-59.249217,-19.078775,-0.812193,-0.326868,0.483219,-145.92407,-54.310718,-0.326868,-0.812193,-0.483219
46,2026-02-13,18:58:11,1,1,"Fink, Carter",10149505,Right,NIA_EAG,"Stewart, Jaquae",806457,Left,TEX_BOB,Undefined,2,Bottom,0,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.75672,-0.887976,-3.333432,2188.18331,215.85633,01:15:00,5.75902,1.11603,6.01605,-16.76347,17.1878,11.61028,3.53801,-1.0079,82.50977,-4.091404,-1.249706,0.419372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.86611,9.39693,-0.86025,50,5.67994,7.15726,-131.59118,-2.52085,-12.00012,28.77448,-15.75078,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,3c4a8670-0940-11f1-ac8a-636ab6249115,89.87828,NA,NA,8.24695,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:58:11,2026-02-14T00:58:11Z,2026-02-14T00:58:11Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,30a87455-ea55-4643-99f6-a31e7742bc93,54.48311,-132.56785,14.38724,5.75643,-1.98623,-7.87539,-1.1101,7.56457,-6.00006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,222.103965,15.763896,2105.884371,0.962389,01:30:00,-0.302717,-0.649394,-0.697603,-18.190394,-25.073111,-26.242074,161.278055,28.756195,0.281391,0.481084,-0.830288,30.088773,16.343262,0.481084,0.281391,0.830288,-30.088773,-16.343262,-0.481084,-0.281391,0.830288,-161.278055,-28.756195,-0.281391,-0.481084,-0.830288
47,2026-02-13,18:58:27,1,2,"Fink, Carter",10149505,Right,NIA_EAG,"Stewart, Jaquae",806457,Left,TEX_BOB,Undefined,2,Bottom,0,1,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.4467,-2.433849,-3.414169,2149.915504,223.823393,01:30:00,5.66595,1.07738,6.22144,-19.53981,15.04493,13.37406,1.78639,-0.96237,81.85979,-6.130781,-1.003288,0.423266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.85174,8.80437,-0.82788,50,5.47348,7.19202,-129.70493,-6.09273,-13.38434,26.96516,-17.16579,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,45ee7b50-0940-11f1-ac8a-636ab6249115,89.05138,NA,NA,7.58691,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:58:27,2026-02-14T00:58:27Z,2026-02-14T00:58:27Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,828f034b-b598-457b-9fc0-c8d53bf5dc5e,54.27981,-130.59165,13.48258,5.66456,-5.52825,-8.58289,-1.07162,7.63215,-6.69217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,226.716873,7.667057,2130.695415,0.99106,01:30:00,-0.142941,-0.726481,-0.672155,-13.557147,-40.511733,-30.567575,163.005221,31.436876,0.249382,0.521559,-0.815957,32.586685,14.440925,0.521559,0.249382,0.815957,-32.586685,-14.440925,-0.521559,-0.249382,0.815957,-163.005221,-31.436876,-0.249382,-0.521559,-0.815957
48,2026-02-13,18:58:46,1,3,"Fink, Carter",10149505,Right,NIA_EAG,"Stewart, Jaquae",806457,Left,TEX_BOB,Undefined,2,Bottom,0,2,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.17016,-1.154907,-3.27738,2139.351129,215.841328,01:15:00,5.70173,1.23181,6.06276,-17.40241,17.57674,11.88717,3.18071,-0.81427,81.40241,-4.472173,-1.14172,0.425673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.99933,9.69749,-0.98328,50,5.60248,6.90918,-129.35853,-3.1036,-11.86353,26.90916,-15.73724,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,513b8c50-0940-11f1-ac8a-636ab6249115,88.54787,NA,NA,7.76776,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:58:46,2026-02-14T00:58:46Z,2026-02-14T00:58:46Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,2e9fb822-145b-4301-b9b6-bab8f537e522,54.43773,-130.2784,13.45458,5.69938,-2.56564,-7.86862,-1.22639,7.31472,-5.93177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,222.958785,7.315115,2121.938709,0.991861,01:30:00,-0.15499,-0.678355,-0.718201,-10.217427,-36.013481,-31.403958,163.421173,31.525722,0.24322,0.522881,-0.816969,32.620282,14.076692,0.522881,0.24322,0.816969,-32.620282,-14.076692,-0.522881,-0.24322,0.816969,-163.421173,-31.525722,-0.24322,-0.522881,-0.816969
49,2026-02-13,18:59:04,1,4,"Fink, Carter",10149505,Right,NIA_EAG,"Stewart, Jaquae",806457,Left,TEX_BOB,Undefined,2,Bottom,0,3,0,Sinker,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,NA,89.54893,-1.750598,-3.710221,2149.666798,238.909427,02:00:00,5.66292,1.11672,6.09224,-23.40907,11.17091,16.73694,2.0889,-0.92542,82.14004,-6.130968,-0.700647,0.423237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.76591,6.5626,-0.83956,50,5.51516,7.76365,-129.9294,-4.72462,-16.73089,26.66361,-20.93104,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,5beece50-0940-11f1-ac8a-636ab6249115,89.05748,NA,NA,7.40889,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,00:59:04,2026-02-14T00:59:04Z,2026-02-14T00:59:04Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,35e76ee2-5566-442d-846a-9362adef25f5,54.41218,-130.83172,13.33181,5.66306,-4.0163,-10.46552,-1.11187,8.32983,-8.36545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,225.093457,7.657734,2130.495575,0.991082,01:30:00,-0.15679,-0.705686,-0.690959,-13.642004,-32.811494,-28.579466,166.082768,30.842979,0.206505,0.512687,-0.833371,31.599679,11.91759,0.512687,0.206505,0.833371,-31.599679,-11.91759,-0.512687,-0.206505,0.833371,-166.082768,-30.842979,-0.206505,-0.512687,-0.833371
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2026-02-13,19:04:21,4,1,"Fink, Carter",10149505,Right,NIA_EAG,"Cotton, Jackson",1000437468,Left,TEX_BOB,Undefined,2,Bottom,1,0,0,Cutter,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.35253,-2.903462,-2.800023,2440.19462,196.036657,12:30:00,5.51016,1.48025,6.31,-21.46722,14.25804,3.80847,1.04097,-0.7839,81.03611,-6.921186,-2.111931,0.430189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67284,8.45981,-1.27666,50,5.28641,6.05996,-126.84771,-7.06746,-4.40873,22.94246,-18.21997,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,19153320-0941-11f1-ac8a-636ab6249115,87.61836,NA,NA,6.31643,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,01:04:21,2026-02-14T01:04:21Z,2026-02-14T01:04:21Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,d4d4e1c1-c8aa-4076-a22d-89f5afd5f11e,54.19304,-127.60384,11.47123,5.50944,-6.46698,-9.10998,-1.47878,6.20526,-2.20436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,216.574523,45.668449,1705.230682,0.698809,01:15:00,-0.719885,-0.452096,-0.526664,-53.243809,-19.803898,-45.841181,159.556203,8.519275,0.345434,0.148142,-0.926676,9.082676,20.208314,0.148142,0.345434,0.926676,-9.082676,-20.208314,-0.148142,-0.345434,0.926676,-159.556203,-8.519275,-0.345434,-0.148142,-0.926676
61,2026-02-13,19:04:37,4,2,"Fink, Carter",10149505,Right,NIA_EAG,"Cotton, Jackson",1000437468,Left,TEX_BOB,Undefined,2,Bottom,1,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,89.93809,-1.212694,-3.068365,2224.398698,226.490938,01:30:00,5.63816,1.19433,5.97251,-19.33737,14.88887,14.61721,2.90061,-0.43504,82.75693,-4.850979,-0.444951,0.421067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.25764,8.2641,-0.95906,50,5.53109,6.38169,-130.59558,-3.36853,-14.38002,25.35472,-17.78274,TEX_BOB,NIA_EAG,TexasStateUniversity,D1,SBELT,20260213-TexasStateUniversity-1,22a6ff90-0941-11f1-ac8a-636ab6249115,89.51649,NA,NA,7.18115,NA,NA,NA,NA,NA,NA,d210f2de-7bed-4397-9b5d-61b61c9d125f,2026-02-14,01:04:37,2026-02-14T01:04:37Z,2026-02-14T01:04:37Z,NA,v3,471452,471382,78aa5071c0dd46b4a8b46e56e294f76a,"Green, Jason",1000145397,Right,NIA_EAG,03d143a0-7092-4aca-ac27-95a59f092a1f,54.52954,-131.47203,12.67736,5.6369,-2.75382,-8.89137,-1.18825,6.87878,-7.19001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,225.513603,4.500183,2217.541063,0.996917,01:30:00,-0.100695,-0.712719,-0.694185,-20.57725,-39.671192,-21.173963,159.429383,25.567714,0.316955,0.431577,-0.844559,27.067444,18.478863,0.431577,0.316955,0.844559,-27.067444,-18.478863,-0.431577,-0.316955,0.844559,-159.429383,-25.567714,-0.316955,-0.431577,-0.844559
