PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dConfidence,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
65,2026-06-18,17:34:30.74,2,3,"Grim, Ethan",832561,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,3,Top,1,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.57649,-2.915918,-3.804898,2333.495034,223.288066,1:30,5.3615,2.10877,5.85715,-18.78316,17.10497,14.75702,1.07885,-0.20167,80.00788,-6.50883,-1.164418,0.431168,,,,,,,,,,,,-8.85398,10.15906,-1.80826,50,5.11361,7.96027,-129.38333,-7.15523,-14.6374,33.21413,-15.37904,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,7ddd4620-6b5d-11f1-bb15-89f1c00ac393,87.41931,,,9.5686,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:34:30.74,2026-06-18T17:34:30.7434496-04:00,2026-06-18T21:34:30.7434496Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,d3bd69d6-7cbf-42b3-af73-68c55c9709db,54.63648,-130.56814,16.60707,5.35906,-6.60663,-7.68952,-2.10153,8.48241,-7.3187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2026-06-18,17:34:50.63,2,4,"Grim, Ethan",832561,Right,BRE_WHI,"Chun, Tanner",821930,Right,HYA_HAR,Undefined,3,Top,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,90.87082,-3.63563,-4.162449,2404.922632,222.52818,1:30,5.52393,2.22266,5.60086,-14.85048,21.00352,17.76843,0.87886,-0.18927,79.81426,-6.548563,-1.000873,0.430963,,,,,,,,,,,,-10.60032,12.48827,-1.87749,50,5.20265,8.69451,-130.8118,-8.72204,-17.62681,37.94487,-11.40782,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,89b9c5e0-6b5d-11f1-bb15-89f1c00ac393,87.46093,,,11.05655,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:34:50.63,2026-06-18T17:34:50.6376192-04:00,2026-06-18T21:34:50.6376192Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,c50b3c8c-94c9-4577-8d12-4d94c1840136,54.8902,-132.2227,18.97243,5.51908,-8.29787,-5.70391,-2.21297,9.34993,-8.81341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2026-06-18,17:35:21.85,3,1,"Grim, Ethan",832561,Right,BRE_WHI,"Kirk, Taylor",842079,Right,HYA_HAR,Undefined,3,Top,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.94401,0.464807,-3.487366,2447.187794,104.543682,9:30,5.17749,3.06093,5.28387,-41.63805,5.32,-12.42997,2.14496,-1.25381,70.33223,-7.238185,-5.684953,0.493204,,,,,,,,,,,,4.69362,3.09189,-2.73351,50,5.19064,7.55324,-115.21187,-0.47892,6.0167,30.61305,-28.21058,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,9c5ff160-6b5d-11f1-bb15-89f1c00ac393,76.42365,,,9.61178,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:35:21.85,2026-06-18T17:35:21.8574848-04:00,2026-06-18T21:35:21.8574848Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,48b4d9fa-4f02-4f6c-9b6b-d4eb8a8a66cb,55.20438,-116.58653,15.30653,5.1837,0.78786,-14.10529,-3.06661,7.28306,3.00835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2026-06-18,17:35:40.01,3,2,"Grim, Ethan",832561,Right,BRE_WHI,"Kirk, Taylor",842079,Right,HYA_HAR,Undefined,3,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.79564,-1.265403,-3.974849,2270.186954,219.950472,1:15,5.63878,2.38698,5.68038,-16.02434,20.93997,16.23981,3.12084,0.02921,78.54875,-4.393816,-1.08097,0.437585,80.39921,54.141622,16.116104,,105.58494,120.0007,30.85058,234.80403,222.94646,16.599884,5.684629,-9.68075,11.4976,-2.06207,50,5.52249,8.18304,-128.21896,-3.26237,-15.60737,34.29987,-13.63755,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,a725d100-6b5d-11f1-bb15-89f1c00ac393,86.13734,124.7268,,10.24689,,,,1.30693,3.23439,-0.03597,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:35:40.01,2026-06-18T17:35:40.0117248-04:00,2026-06-18T21:35:40.0117248Z,FlyBall,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,375d71b5-679c-4413-9eb3-511a1ff6ce22,54.81188,-129.49979,17.14993,5.6348,-2.75312,-6.81877,-2.37853,8.76585,-7.80368,181.251028,1.31108,66.29357,-13.44809,3.13672,-0.42195,0.01803,0.00264,-0.00024,-0,3.23675,95.50461,-22.27071,1.66836,0.04989,-0.15161,0.04554,-0.00598,0.0003,-0.03477,19.15453,-3.59576,0.81765,-0.10415,0.00302,0.00083,-6E-05,-0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2026-06-18,17:36:18.61,4,1,"Grim, Ethan",832561,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,3,Top,2,0,0,Curveball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.21128,1.141011,-1.405289,2435.04111,83.784321,8:45,5.23892,2.98154,5.29074,-45.3518,0.33862,-13.44331,2.53142,0.54152,71.67065,-7.189985,-3.790633,0.486501,,,,,,,,,,,,6.15209,0.32638,-2.84364,50,5.31044,3.41742,-116.02763,0.71606,8.14193,27.60792,-31.74208,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,be306810-6b5d-11f1-bb15-89f1c00ac393,77.47653,,,8.54063,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:36:18.61,2026-06-18T17:36:18.6194944-04:00,2026-06-18T21:36:18.6194944Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,77f88415-19d7-480f-a655-eff929a99bc1,55.20195,-117.25886,13.80396,5.24694,2.13167,-15.87104,-2.98795,3.05431,4.07096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2026-06-18,17:36:38.55,4,2,"Grim, Ethan",832561,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,3,Top,2,0,1,Curveball,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.95048,1.070639,-2.389495,2405.887059,86.301066,9:00,5.21975,2.82199,5.05686,-47.36239,1.01476,-17.0869,2.28353,-0.85658,69.64071,-7.620281,-5.403326,0.500601,85.87823,43.127314,49.064178,4767.084059,66.44946,94.13167,87.66086,262.13661,116.19113,57.836561,5.499427,7.51315,0.60437,-2.58019,50,5.28474,5.47086,-113.91587,0.47256,9.42281,29.78668,-31.41604,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,ca1636a0-6b5d-11f1-bb15-89f1c00ac393,75.29442,107.99845,,9.30977,,,,2.67737,2.96658,0.58387,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:36:38.55,2026-06-18T17:36:38.5564160-04:00,2026-06-18T21:36:38.5564160Z,FlyBall,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,7f0ee86a-c850-4bfa-a769-af1efc0750a9,55.43578,-115.32846,14.89334,5.227,1.96241,-15.70802,-2.82904,5.02399,4.7114,,2.68168,60.14088,-19.09275,5.12724,-0.84904,0.0414,0.01349,-0.00253,0.00013,2.96159,86.19096,-19.96786,1.07625,-0.05149,-0.02531,0.0123,-0.0021,0.00012,0.58713,69.38084,-13.33423,2.88376,-0.33858,-0.02016,0.01396,-0.00185,9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2026-06-18,17:37:19.71,4,3,"Grim, Ethan",832561,Right,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,3,Top,2,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.09664,-1.059798,-2.949059,2219.26223,200.986564,12:45,5.6722,2.5491,5.38815,-11.0389,24.05596,8.70847,3.75757,0.50837,81.33747,-3.255045,-1.40402,0.426376,,,,,,,,,,,,-5.3274,12.75331,-2.2917,50,5.57029,6.37075,-131.72889,-2.68453,-9.16767,33.36862,-10.22753,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,e29210f0-6b5d-11f1-bb15-89f1c00ac393,88.40178,,,9.75917,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:37:19.71,2026-06-18T17:37:19.7184512-04:00,2026-06-18T21:37:19.7184512Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,ed346158-4357-4d11-8685-7c91b6c3a5ab,55.10367,-133.01543,16.68431,5.66619,-2.29021,-5.11377,-2.54414,6.72422,-4.58383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2026-06-18,17:39:35.34,1,1,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Torres, Michael",803757,Left,BRE_WHI,Undefined,3,Bottom,0,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.20463,-1.538041,-0.968035,2544.466656,162.050738,11:30,6.1345,0.10081,5.33071,-38.13156,4.85725,-1.05827,1.51326,-0.89572,74.33827,-8.527385,-1.156352,0.471899,,,,,,,,,,,,0.20827,3.4128,-0.0126,50,5.96852,2.05615,-119.04677,-4.53216,0.29332,26.81128,-27.36738,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,3372dea0-6b5e-11f1-bb15-89f1c00ac393,79.87395,,,7.86637,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:39:35.34,2026-06-18T17:39:35.3420000-04:00,2026-06-18T21:39:35.3420000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,adc9feeb-8921-4c44-9d1a-6f04b6269181,55.16348,-120.20404,13.40564,6.13866,-3.35089,-13.68369,-0.10108,2.04349,0.14666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2026-06-18,17:39:51.13,1,2,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Torres, Michael",803757,Left,BRE_WHI,Undefined,3,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.97205,1.194662,0.675173,2015.092865,218.290176,1:15,5.99804,0.56949,5.465,-22.51545,18.2308,13.0415,5.24009,2.28821,74.89285,-3.11788,2.995266,0.459426,,,,,,,,,,,,-6.14469,9.12906,-0.63734,50,6.08848,-2.04834,-122.76943,1.89571,-9.04924,32.24004,-18.72973,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,3cd7f5c0-6b5e-11f1-bb15-89f1c00ac393,82.04251,,,10.07921,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:39:51.13,2026-06-18T17:39:51.1310000-04:00,2026-06-18T21:39:51.1310000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,4b88d4b1-2931-465f-b61e-8523e1159f2f,55.02073,-124.0809,16.12002,5.99587,2.6576,-9.36486,-0.56151,-1.68023,-4.52462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2026-06-18,17:40:08.06,1,3,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Torres, Michael",803757,Left,BRE_WHI,Undefined,3,Bottom,0,1,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,91.10626,-2.52531,-0.685768,2505.554623,192.379244,12:30,6.11845,0.12802,5.76581,-11.70221,22.54234,4.67784,2.79139,-0.1204,82.26718,-4.820509,0.151758,0.421179,86.1249,29.937956,-33.489194,4573.221621,88.83828,51.03416,-64.86688,291.44313,243.26242,-39.827997,3.830145,-2.60291,12.64422,-0.07419,50,5.90267,1.37468,-132.05356,-6.10709,-4.53837,31.42322,-10.12796,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,46ed4a10-6b5e-11f1-bb15-89f1c00ac393,89.49259,57.45291,,8.83908,,,,0.94395,2.77312,0.16831,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:40:08.06,2026-06-18T17:40:08.0660000-04:00,2026-06-18T21:40:08.0660000Z,FlyBall,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,c83eecef-3741-4b5b-949e-79687013e120,54.72948,-133.17422,15.71161,6.11404,-5.7459,-5.06398,-0.12611,1.53653,-2.26919,141.332648,0.94382,91.29036,-18.69743,4.84804,-0.97307,0.18231,-0.03742,0.00582,-0.00039,2.77334,63.0367,-20.08425,1.38421,-0.23758,0.05545,-0.01491,0.00321,-0.0003,0.16853,-60.40532,5.30558,-0.97391,0.20616,-0.06863,0.02005,-0.00326,0.00021,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2026-06-18,17:40:41.52,2,1,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Peck, Alexander",828153,Right,BRE_WHI,Undefined,3,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.21735,-2.714347,-1.893604,2402.944823,201.856143,12:45,6.1276,0.04535,5.84823,-10.65914,24.06108,9.06953,2.71386,-0.95906,80.86726,-4.868018,-0.268412,0.424095,,,,,,,,,,,,-5.25496,13.58796,0.10361,50,5.90048,3.93952,-131.84793,-6.43857,-8.97103,35.91488,-8.97728,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,5ad9b130-6b5e-11f1-bb15-89f1c00ac393,88.87744,,,10.3501,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:40:41.52,2026-06-18T17:40:41.5200000-04:00,2026-06-18T21:40:41.5200000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,a31a745f-c940-4bb8-8a2e-290634f3ea99,54.6414,-133.10623,17.95744,6.12054,-6.12404,-4.48864,-0.03992,4.25383,-4.48552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2026-06-18,17:40:56.45,2,2,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Peck, Alexander",828153,Right,BRE_WHI,Undefined,3,Bottom,1,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,88.64871,-3.191331,-0.228134,2314.936733,202.97763,12:45,6.12268,-0.19517,5.87611,-12.0541,24.50537,9.76367,2.1512,0.40659,79.04444,-5.590309,1.52361,0.435182,79.81415,11.902602,2.134073,1569.137456,109.77772,11.22578,6.98191,175.20044,151.96059,4.763426,1.77122,-5.05414,14.05997,0.20801,50,5.8579,0.0876,-128.24962,-7.39595,-8.19193,33.15882,-9.38516,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,63c6d930-6b5e-11f1-bb15-89f1c00ac393,86.61297,11.92315,,9.60427,,,,0.66406,2.15,-0.42905,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:40:56.45,2026-06-18T17:40:56.4570000-04:00,2026-06-18T21:40:56.4570000Z,LineDrive,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,6ea94eed-fcde-4880-8053-45027564ca8a,54.61647,-129.4377,16.57941,6.11687,-7.05968,-4.69258,0.19961,0.38112,-4.09596,230.038429,0.66406,114.46432,-11.9929,2.13407,-0.4039,0.0695,-0.0119,0.00186,-0.00016,2.15,24.1434,-15.51895,0.82998,-0.12091,0.02338,-0.00219,0.00028,-4E-05,-0.42905,4.26521,3.24623,-0.70472,0.16001,-0.03219,0.00601,-0.00094,8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2026-06-18,17:41:32.09,3,1,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Abernathy, Jay",815337,Left,BRE_WHI,Undefined,3,Bottom,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.21711,0.477654,0.63712,2539.968859,41.158147,7:15,6.14842,-0.03714,5.44267,-40.90187,0.51102,-0.79587,3.18719,0.49309,75.57088,-7.023194,0.495307,0.463169,,,,,,,,,,,,0.59354,0.58535,-0.01861,50,6.16284,-1.30802,-120.68903,-0.46321,0.86635,25.76828,-31.31965,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,7905ff10-6b5e-11f1-bb15-89f1c00ac393,81.37949,,,7.64623,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:41:32.09,2026-06-18T17:41:32.0940000-04:00,2026-06-18T21:41:32.0940000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,0f96bd6f-8e7d-4e12-835d-70b13800508b,55.05209,-121.76292,12.88414,6.15495,0.84203,-15.65983,0.03666,-1.34413,0.43317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2026-06-18,17:41:46.56,3,2,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Abernathy, Jay",815337,Left,BRE_WHI,Undefined,3,Bottom,2,0,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.77833,-2.145164,-0.950704,1869.409873,256.941138,2:30,5.87984,0.42706,5.30052,-32.55455,4.55256,14.5782,1.15191,0.74932,80.64512,-8.074388,1.642419,0.43843,,,,,,,,,,,,-7.59201,3.22953,-0.35174,50,5.66121,1.46939,-127.35619,-5.99612,-12.46062,26.32225,-26.87348,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,81a68db0-6b5e-11f1-bb15-89f1c00ac393,85.97147,,,7.1332,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:41:46.56,2026-06-18T17:41:46.5640000-04:00,2026-06-18T21:41:46.5640000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,77570bdc-0697-4147-a763-9b0ab7eeb668,55.19753,-128.42594,13.16113,5.8827,-4.90397,-13.43674,-0.42175,1.9758,-6.23031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2026-06-18,17:42:09.94,3,3,"St. Pierre, Brady",1000364925,Right,HYA_HAR,"Abernathy, Jay",815337,Left,BRE_WHI,Undefined,3,Bottom,2,0,2,Cutter,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.65209,-0.979887,1.01171,2771.388373,134.405686,10:30,6.06342,0.04606,5.3347,-34.91474,3.87268,-2.7378,2.23431,0.76718,78.78246,-7.350176,0.524734,0.448247,,,,,,,,,,,,1.64114,2.59669,-0.13537,50,5.95004,-2.07613,-124.34131,-3.41735,2.57603,24.31891,-28.0981,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,8f9572b0-6b5e-11f1-bb15-89f1c00ac393,84.08863,,,6.86963,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:42:09.94,2026-06-18T17:42:09.9460000-04:00,2026-06-18T21:42:09.9460000Z,,v3,,,,"Ortega, Efren",815707,Right,HYA_HAR,613ae5f4-b8a9-4bae-8e17-945018f90e8b,55.16173,-125.34679,12.15946,6.06732,-2.25562,-14.04905,-0.04733,-2.18264,1.28802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.15409,3.179844,1.772032,1.407813,-2.3216,1.73601,-0.80031,-2.09914,3.99281,3.96102,80.99755,3.03605,-43.79417,-2.09374,61.90714,-2.05314,4.04349,21.88455,-16.1203,3.92655,-38.45328,3.27479,High,High,High,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2026-06-18,17:45:11.88,1,1,"Whritenour, Joshua",813963,Right,BRE_WHI,"Embury, Jon",810993,Right,HYA_HAR,Undefined,4,Top,0,0,0,Slider,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.30955,-1.051334,-1.957594,2524.499308,148.838535,11:00,5.71083,1.0556,5.45102,-31.38683,6.20658,-2.82335,2.11038,-1.013,78.57181,-6.874966,-2.460309,0.441293,,,,,,,,,,,,0.67862,3.98134,-0.88092,50,5.59719,4.49383,-127.65708,-3.48842,1.08473,33.9565,-25.81027,BRE_WHI,HYA_HAR,CCBLBrewster,Cape Cod Baseball League,CCBL,20260618-CCBLBrewster-1,fc065f90-6b5e-11f1-bb15-89f1c00ac393,85.41356,,,9.73774,,,,,,,93573a9d-26bc-46cc-8648-aab8239aff84,2026-06-18,21:45:11.88,2026-06-18T17:45:11.8820000-04:00,2026-06-18T21:45:11.8820000Z,,v3,,,,"Jenkins, Owen",828215,Right,BRE_WHI,1d71ca54-921d-4fb4-851e-79cfbe044ba5,55.03902,-128.99049,16.97825,5.71427,-2.4749,-12.90513,-1.05655,4.45123,0.54237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
