PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dConfidence,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
11,2026-06-13,18:09:29,3,1,"Sweum, Karsten",827429,Left,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,1,Top,1,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.49231,-1.77172,0.477634,2566.69094,155.11934,11:15,6.50688,-1.38093,5.36984,-11.14103,20.70694,-9.04382,3.91672,-1.68675,85.52853,-3.954619,-1.129688,0.406174,,,,,,,,,,,,4.65044,11.27103,1.34458,50,6.34062,-0.69946,-138.24552,-4.56936,8.82891,36.27796,-10.7758,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,8c4140f0-6774-11f1-adad-bdfaa9ccbfbc,92.79867,,,9.96378,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:09:29,2026-06-13T18:09:28.6711808-04:00,2026-06-13T22:09:28.6711808Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,13fe8144-2758-4d3f-9c84-994184a032a4,55.12386,-139.58363,18.13898,6.50183,-4.1719,-5.3879,1.37638,-1.02511,4.41446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,159.649356,-10.259472,2525.6528,0.984011,11:15,0.175126,0.347547,-0.921163,,28.311672,-11.286189,39.667174,-0.324261,169.656403,-0.930594,-9.779054,0.930594,-0.169849,0.324261,19.210656,-18.920828,0.169849,-0.169849,-169.656403,18.920828,0.324261,9.779054,-19.210656,-0.324261,0.169849,0.930594,-0.930594
12,2026-06-13,18:09:48,3,2,"Sweum, Karsten",827429,Left,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,1,Top,1,1,0,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.64587,-3.777385,1.536122,2486.454533,159.575399,11:15,6.31885,-1.30559,5.60291,-12.32772,19.8282,-6.93406,1.75887,-0.44907,85.17243,-6.163794,0.298673,0.408133,,,,,,,,,,,,4.04276,11.65949,1.17882,50,5.98758,-3.35196,-136.90409,-9.39401,7.54079,35.0738,-10.42614,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,979c82c0-6774-11f1-adad-bdfaa9ccbfbc,92.35332,,,9.47345,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:09:48,2026-06-13T18:09:47.7519360-04:00,2026-06-13T22:09:47.7519360Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,5b4360c0-70ee-4f85-b6ca-beea77f79137,54.89461,-138.15237,17.5369,6.31531,-9.02295,-5.21307,1.30289,-3.62033,3.77039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,159.376008,-15.016563,2401.54451,0.965851,11:15,0.26027,0.356535,-0.897297,,33.029304,-13.956597,37.459951,-0.425485,167.569385,-0.883751,-11.233061,0.883751,-0.1948,0.425485,25.708627,-25.181336,0.1948,-0.1948,-167.569385,25.181336,0.425485,11.233061,-25.708627,-0.425485,0.1948,0.883751,-0.883751
13,2026-06-13,18:10:11,3,3,"Sweum, Karsten",827429,Left,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,1,Top,1,1,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,95.58726,-2.674186,2.467978,2414.235136,176.387957,12:00,6.44913,-1.17327,5.70421,-12.89642,18.38828,-1.08933,2.87861,1.03693,86.22814,-5.160453,2.273465,0.402566,,,,,,,,,,,,1.33626,10.51445,0.96697,50,6.21688,-5.91267,-138.36907,-6.84201,2.55553,34.7771,-12.06543,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,a589ba10-6774-11f1-adad-bdfaa9ccbfbc,93.63038,,,9.35913,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:10:11,2026-06-13T18:10:11.1003648-04:00,2026-06-13T22:10:11.1003648Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,85fa4044-e2b2-49cd-98b9-4365d8b4d6e6,54.79181,-139.56823,17.38855,6.44563,-6.42598,-6.03271,1.17237,-6.00078,1.27777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,161.620607,-18.540265,2288.937382,0.9481,11:30,0.342139,0.313453,-0.885826,,33.597517,-15.116935,15.301053,-0.356102,169.695004,-0.919374,-9.622818,0.919374,-0.167161,0.356102,21.172904,-20.860974,0.167161,-0.167161,-169.695004,20.860974,0.356102,9.622818,-21.172904,-0.356102,0.167161,0.919374,-0.919374
14,2026-06-13,18:10:35,3,4,"Sweum, Karsten",827429,Left,HYA_HAR,"Lee, Jacob",1000115663,Right,BRE_WHI,Undefined,1,Top,1,1,2,Undefined,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.31557,-1.136865,2.399514,1070.10085,102.457307,9:30,6.29113,-1.39975,5.01217,-41.77762,2.77516,-5.02914,1.73557,0.44723,73.46124,-8.737302,1.510729,0.480406,,,,,,,,,,,,3.32272,2.17295,1.17386,50,6.14842,-4.71761,-117.64832,-3.84984,4.56422,26.46681,-29.1892,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,b3fb1580-6774-11f1-adad-bdfaa9ccbfbc,78.45948,,,7.85432,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:10:35,2026-06-13T18:10:35.2610000-04:00,2026-06-13T22:10:35.2610000Z,,v3,,,,"Primrose, Blake",827699,Right,HYA_HAR,aa7cdb2e-06da-42b0-a802-3d495ae72147,55.48557,-118.87598,13.23341,6.29559,-2.4959,-14.5946,1.3976,-4.92931,2.28211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.54821,,1.89993,,4.14391,2.14459,-0.37423,-3.26649,5.89526,-0.63351,,,,-3.20726,52.72448,-2.34382,6.00011,26.24167,-15.541,-0.58973,22.20936,-1.38438,High,High,High,,,High,High,Low,128.645651,-31.660955,910.836671,0.851169,10:15,0.533405,0.675066,-0.509672,,-71.139834,45.959912,26.716763,-0.908656,169.223683,-0.410181,-4.477668,0.410181,-0.078071,0.908656,65.704874,-65.320334,0.078071,-0.078071,-169.223683,65.320334,0.908656,4.477668,-65.704874,-0.908656,0.078071,0.410181,-0.410181
15,2026-06-13,18:13:17,1,1,"West, Charlie",837547,Left,BRE_WHI,"Kirk, Taylor",1000367095,Right,HYA_HAR,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.3281,-2.720741,0.64009,2364.608829,160.23058,11:15,6.11839,-0.71118,5.1192,-8.9063,26.25773,-8.95445,2.81126,-0.85441,81.86315,-4.516053,-0.943535,0.426796,81.35548,38.179583,45.070402,4299.784834,67.44573,69.83394,86.89686,269.82121,162.78774,60.592016,4.624098,4.66646,14.33891,0.65834,50,5.85667,-1.04647,-132.11372,-6.45799,8.09459,33.01325,-7.30131,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,14991f90-6775-11f1-adad-bdfaa9ccbfbc,88.31479,77.28659,,9.46495,,,,0.49872,2.94094,0.88759,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:13:17,2026-06-13T18:13:17.4150144-04:00,2026-06-13T22:13:17.4150144Z,FlyBall,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,a93bebfe-4b0e-4d39-a940-f09ded8a0dd6,55.37658,-133.45049,16.50663,6.11219,-6.16235,-3.65066,0.70735,-1.37424,4.0473,,0.49952,66.23935,-19.23951,5.21755,-1.28552,0.32793,-0.08191,0.01323,-0.00087,2.94396,73.67674,-20.37365,0.72175,0.55521,-0.36098,0.10587,-0.01487,0.0008,0.89058,66.33534,-4.8352,-0.21822,0.53649,-0.23866,0.05492,-0.00623,0.00027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,159.871052,16.093452,2271.941797,0.960811,11:15,-0.282491,0.317117,-0.905337,,0.005801,17.578729,-57.78074,0.069831,172.740328,-0.989562,7.241855,0.989562,-0.126058,-0.069831,4.036543,4.00429,0.126058,0.126058,-172.740328,-4.00429,0.069831,-7.241855,-4.036543,-0.069831,-0.126058,0.989562,-0.989562
16,2026-06-13,18:13:44,1,2,"West, Charlie",837547,Left,BRE_WHI,"Kirk, Taylor",1000367095,Right,HYA_HAR,Undefined,1,Bottom,0,0,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.82041,-4.285592,1.661247,2238.188498,154.317994,11:15,6.10308,-0.36819,5.32366,-10.85193,23.75769,-10.78532,1.16795,0.29239,82.51453,-6.41518,-0.252975,0.423419,,,,,,,,,,,,6.13737,13.91048,0.22646,50,5.70803,-3.37419,-132.70808,-10.2507,10.7282,33.6462,-7.85831,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,243d55b0-6775-11f1-adad-bdfaa9ccbfbc,89.01933,,,9.30588,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:13:44,2026-06-13T18:13:43.7046784-04:00,2026-06-13T22:13:43.7046784Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,9889274b-9eeb-469b-af29-219b212ca91a,55.17715,-134.01424,16.8231,6.10004,-9.94563,-3.92915,0.36553,-3.79067,5.3641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,160.754873,17.739132,2131.77072,0.952454,11:15,-0.301085,0.290292,-0.908338,,-6.34313,13.59283,-48.332378,-0.076529,168.897613,-0.978407,-11.069416,0.978407,-0.191998,0.076529,4.472471,-4.389097,0.191998,-0.191998,-168.897613,4.389097,0.076529,11.069416,-4.472471,-0.076529,0.191998,0.978407,-0.978407
17,2026-06-13,18:14:07,1,3,"West, Charlie",837547,Left,BRE_WHI,"Kirk, Taylor",1000367095,Right,HYA_HAR,Undefined,1,Bottom,0,1,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.38567,-1.547992,1.935458,2346.967067,158.475825,11:15,6.06639,-0.5149,5.18483,-8.45304,26.10812,-9.7439,3.9044,0.49472,81.99815,-3.286451,0.211188,0.423122,,,,,,,,,,,,5.50221,13.88016,0.3427,50,5.91715,-4.02983,-133.53096,-3.74381,9.66772,35.94333,-7.78565,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,32425ac0-6775-11f1-adad-bdfaa9ccbfbc,89.08175,,,10.38752,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:14:07,2026-06-13T18:14:07.1960576-04:00,2026-06-13T22:14:07.1960576Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,33b39e25-b156-4dac-90ba-f9b72a3bb96d,55.30796,-134.95217,17.97167,6.05909,-3.43596,-3.89282,0.5096,-4.4121,4.83386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,159.551034,10.496433,2307.693507,0.983266,11:15,-0.160163,0.33848,-0.927243,,11.022948,15.93645,-51.891841,0.108625,174.432576,-0.989393,5.534377,0.989393,-0.096443,-0.108625,6.265372,6.23605,0.096443,0.096443,-174.432576,-6.23605,0.108625,-5.534377,-6.265372,-0.108625,-0.096443,0.989393,-0.989393
18,2026-06-13,18:14:26,1,4,"West, Charlie",837547,Left,BRE_WHI,"Kirk, Taylor",1000367095,Right,HYA_HAR,Undefined,1,Bottom,0,2,1,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.20912,-4.170794,2.137287,2168.883561,156.76943,11:15,6.10799,-0.38521,5.3454,-8.69697,25.76474,-10.46741,1.4613,0.74825,82.39439,-5.934378,0.279919,0.422513,,,,,,,,,,,,5.98595,14.73914,0.20046,50,5.72616,-4.47311,-133.11222,-9.87476,10.5002,34.52393,-6.31963,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,3d56f6a0-6775-11f1-adad-bdfaa9ccbfbc,89.21018,,,9.81473,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:14:26,2026-06-13T18:14:25.7632768-04:00,2026-06-13T22:14:25.7632768Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,6a90386f-3387-4b61-8e7a-707ba357287b,55.15034,-134.44137,17.26197,6.10164,-9.63146,-3.15981,0.38045,-4.87736,5.2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,159.088762,17.157168,2072.366409,0.955499,11:15,-0.285507,0.31868,-0.903841,,-7.850319,11.804901,-55.438641,-0.079049,166.640354,-0.969894,-13.317069,0.969894,-0.23034,0.079049,4.659483,-4.533925,0.23034,-0.23034,-166.640354,4.533925,0.079049,13.317069,-4.659483,-0.079049,0.23034,0.969894,-0.969894
19,2026-06-13,18:14:49,1,5,"West, Charlie",837547,Left,BRE_WHI,"Kirk, Taylor",1000367095,Right,HYA_HAR,Undefined,1,Bottom,0,2,2,Undefined,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.49473,-2.904162,0.459498,2170.815661,156.006526,11:15,5.98634,-0.4083,5.21649,-9.91815,24.32537,-10.23473,2.4267,-0.82914,82.76957,-4.877217,-1.354032,0.421173,,,,,,,,,,,,5.24748,13.47595,0.37389,50,5.71152,-0.57656,-133.76517,-7.01099,9.31009,34.44594,-8.2649,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,4b50ff30-6775-11f1-adad-bdfaa9ccbfbc,89.49393,,,9.72516,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:14:49,2026-06-13T18:14:49.2110000-04:00,2026-06-13T22:14:49.2110000Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,09808e15-d524-4e52-bed9-5bea5514e87b,55.27849,-135.1176,17.22297,5.98041,-6.68649,-4.13245,0.4037,-0.94209,4.65505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.39362,2.397094,1.07561,1.321484,-0.09137,2.29699,0.86545,-5.47778,3.19437,3.98344,75.54562,13.02143,49.2483,-5.35893,67.05019,-4.38275,3.36245,28.49495,-15.98719,4.00153,36.20269,-1.48208,High,High,High,,,High,High,High,159.846847,14.92844,2097.547004,0.966248,11:15,-0.266865,0.319423,-0.909259,,1.695583,16.469114,-50.363892,0.030613,171.866695,-0.989478,8.129467,0.989478,-0.14141,-0.030613,1.772105,1.754291,0.14141,0.14141,-171.866695,-1.754291,0.030613,-8.129467,-1.772105,-0.030613,-0.14141,0.989478,-0.989478
20,2026-06-13,18:15:22,2,1,"West, Charlie",837547,Left,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,1,Bottom,1,0,0,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.5365,-2.961786,1.817751,2241.695427,162.025067,11:30,6.12845,-0.30714,5.38338,-8.81855,24.40442,-7.50559,2.61344,0.77185,83.84687,-4.73803,0.484615,0.41485,,,,,,,,,,,,4.3387,13.53717,0.14994,50,5.85765,-3.92767,-135.26434,-7.16898,7.89439,34.43292,-7.54279,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,5ee61e90-6775-11f1-adad-bdfaa9ccbfbc,90.85806,,,9.68963,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:15:22,2026-06-13T18:15:22.0790784-04:00,2026-06-13T22:15:22.0790784Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,62bc6285-b414-4990-86e9-b99274dba8ab,55.11102,-136.5592,17.21646,6.12191,-6.88533,-3.77139,0.30322,-4.22454,3.9472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,161.026592,10.804029,2201.959296,0.982274,11:15,-0.174134,0.309254,-0.934901,,3.542683,10.566477,-62.995011,0.075424,169.755777,-0.981256,10.214729,0.981256,-0.177338,-0.075424,4.395386,4.325586,0.177338,0.177338,-169.755777,-4.325586,0.075424,-10.214729,-4.395386,-0.075424,-0.177338,0.981256,-0.981256
21,2026-06-13,18:15:39,2,2,"West, Charlie",837547,Left,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,1,Bottom,1,0,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.66612,-2.651764,0.491532,2339.475911,158.497031,11:15,6.10098,-0.44165,5.39093,-7.84371,26.04466,-9.74193,2.96017,-0.79279,82.84933,-4.265058,-1.240096,0.418983,,,,,,,,,,,,5.01099,14.27635,0.40469,50,5.85915,-0.67794,-134.06102,-6.31568,8.92955,34.60838,-6.73363,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,68c87c00-6775-11f1-adad-bdfaa9ccbfbc,89.96171,,,9.81679,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:15:39,2026-06-13T18:15:38.6977280-04:00,2026-06-13T22:15:38.6977280Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,95015cae-9a1a-4b7b-bd80-13d715f18342,55.10286,-135.37193,17.30419,6.09355,-6.06062,-3.36682,0.43678,-1.01618,4.46478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,160.062918,11.300927,2294.116955,0.980611,11:15,-0.203306,0.324952,-0.923619,,-5.239666,16.548318,-75.895937,0.027024,175.02307,-0.995866,4.975108,0.995866,-0.086723,-0.027024,1.554392,1.548535,0.086723,0.086723,-175.02307,-1.548535,0.027024,-4.975108,-1.554392,-0.027024,-0.086723,0.995866,-0.995866
22,2026-06-13,18:16:00,2,3,"West, Charlie",837547,Left,BRE_WHI,"Miller, Caden",832296,Left,HYA_HAR,Undefined,1,Bottom,1,0,2,Undefined,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,92.87768,-1.93969,0.892529,2086.344034,158.237351,11:15,6.12633,-0.30249,5.17195,-9.64634,24.2782,-9.17654,3.49621,-0.22722,83.16109,-3.864659,-0.732071,0.419207,,,,,,,,,,,,4.83485,13.05576,0.22661,50,5.9392,-1.64045,-134.40012,-4.76422,8.6775,34.22582,-8.74176,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,75950110-6775-11f1-adad-bdfaa9ccbfbc,89.91366,,,9.7166,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:16:00,2026-06-13T18:16:00.1550000-04:00,2026-06-13T22:16:00.1550000Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,855a1b49-0eed-47a4-9835-8054f274d7ad,55.32229,-135.74871,17.11291,6.12014,-4.41977,-4.37088,0.29798,-1.98237,4.33875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.42261,2.888053,1.516032,1.372021,-1.26335,3.31208,0.26335,-5.66198,4.23065,3.0379,72.05989,14.80208,52.73505,-5.50751,61.44226,-3.54158,4.37549,27.78998,-14.67741,3.1412,39.38766,-2.33887,High,High,High,,,High,High,High,161.687911,14.169361,2022.86992,0.969576,11:30,-0.240591,0.296174,-0.924336,,-2.243086,9.254202,-61.425111,0.031392,167.181706,-0.974598,12.811869,0.974598,-0.22175,-0.031392,1.844894,1.798947,0.22175,0.22175,-167.181706,-1.798947,0.031392,-12.811869,-1.844894,-0.031392,-0.22175,0.974598,-0.974598
23,2026-06-13,18:16:31,3,1,"West, Charlie",837547,Left,BRE_WHI,"Head, John Paul",1000358496,Right,HYA_HAR,Undefined,1,Bottom,2,0,0,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.38806,-2.619282,1.064164,2102.694272,162.80601,11:30,6.08799,-0.32141,5.17458,-8.43906,25.04277,-7.36146,2.91784,0.06663,83.87403,-4.320407,-0.238941,0.416463,,,,,,,,,,,,3.99217,13.64245,0.22819,50,5.83852,-2.14675,-135.12288,-6.34611,7.26502,33.75272,-7.34718,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,880c7b70-6775-11f1-adad-bdfaa9ccbfbc,90.50618,,,9.51403,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:16:31,2026-06-13T18:16:31.1133696-04:00,2026-06-13T22:16:31.1133696Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,7db872c2-89ef-4703-a4a7-5c7bd6ca177b,55.32046,-136.44542,16.87636,6.08154,-6.05823,-3.67359,0.31788,-2.43142,3.63251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,162.275501,14.902894,2031.966134,0.966363,11:30,-0.253216,0.28214,-0.925354,,1.683744,13.108,-51.002174,0.048521,170.863243,-0.986149,9.125904,0.986149,-0.158604,-0.048521,2.816825,2.781142,0.158604,0.158604,-170.863243,-2.781142,0.048521,-9.125904,-2.816825,-0.048521,-0.158604,0.986149,-0.986149
24,2026-06-13,18:16:52,3,2,"West, Charlie",837547,Left,BRE_WHI,"Head, John Paul",1000358496,Right,HYA_HAR,Undefined,1,Bottom,2,0,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.19701,-3.258493,1.345437,2263.005958,152.179647,11:00,6.0244,-0.43315,5.18827,-9.30312,24.42454,-12.20446,2.17952,-0.18422,83.54292,-5.115204,-0.815502,0.417989,,,,,,,,,,,,6.54528,13.63891,0.31804,50,5.7156,-2.57452,-134.75245,-7.88526,11.80723,34.44772,-7.57046,HYA_HAR,BRE_WHI,CCBLHyannis,Cape Cod Baseball League,CCBL,20260613-CCBLHyannis-1,94546730-6775-11f1-adad-bdfaa9ccbfbc,90.17575,,,9.65409,,,,,,,660b2262-afb1-47aa-9c52-57ff46a98290,2026-06-13,22:16:52,2026-06-13T18:16:51.7150720-04:00,2026-06-13T22:16:51.7150720Z,,v3,,,,"Jenkins, Owen",10073432,Right,BRE_WHI,822c4b5d-fb22-403a-8da0-cfe4538adb60,55.30818,-136.10265,17.22386,6.01885,-7.58853,-3.78523,0.42802,-3.03731,5.90362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,157.767492,10.195641,2227.271005,0.984209,11:15,-0.176445,0.361728,-0.915434,,12.605323,16.490419,-45.208529,0.088708,173.921927,-0.990458,6.054021,0.990458,-0.105466,-0.088708,5.117876,5.089258,0.105466,0.105466,-173.921927,-5.089258,0.088708,-6.054021,-5.117876,-0.088708,-0.105466,0.990458,-0.990458
