stat_type,player_name,team,program_name,source_group,njcaa_region,state,col_1,yr,pos,gp,tc,po,a,e,pb,f,dp,sba,rcs,rcs_1,ci,source_url,scraped_at,ab,h,rbi,bb,2b,3b,hr,xbh,k,avg,obp,slg,hbp,sf,sh,hdp,go,fo,go_fo,pa,era,w,l,app,gs,sv,ip,r,er,k_9,whip,bf,wp,g,sb,cs,ops,gp_gs,tb,so,gdp,ob,sb_att,bio_link,w_l,app_gs,cg,sho,b_avg,bk,sfa,sha,c,fld,csb,no,gp_from_gp_gs,gs_from_gp_gs,app_from_app_gs,gs_from_app_gs,w_from_w_l,l_from_w_l,sb_from_sb_att,cs_from_sb_att,fpct,stats_team_name
fielding,"Gallien, Mekai",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,22,,,,2,0,0,2,0,,0,7,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,2,0,1,,,,,,,,,,0,Louisiana State University Eunice
fielding,"Dickinson, Tate",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,27,,,,1,0,0,1,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,0,0,,,,,,,,,,0,Louisiana State University Eunice
fielding,"Goldapper, David",Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,18,,,,0,0,0,0,0,,0,0,,,0,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,0,0,0,,,,,,,,,,0,Louisiana State University Eunice
fielding,Opponents,Louisiana State University Eunice,Louisiana State University Eunice,Extra,23,LA,,,,,1796,1278,431,87,4,,35,276,,,3,https://athletics.lsue.edu/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796,0.952,37,,,,,,,,,,0.952,Louisiana State University Eunice
hitting,"West, Tyler",Salt Lake CC,Salt Lake Community College,Extra,18,UT,2,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,225,88,37,33,16,4,3,,51,0.391,0.471,0.538,2,1,2,,,,,,,,,,46,,,74,,,,,,57,32,3,1.009,57-46,121,51,1,0.471,32-35,View Bio,,,,,,,,,,,,,57,46,,,,,32,3,,Salt Lake CC
hitting,"Gambill, Kade",Salt Lake CC,Salt Lake Community College,Extra,18,UT,20,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,125,48,44,39,8,1,12,,22,0.384,0.541,0.752,11,6,0,,,,,,,,,,36,,,48,,,,,,50,7,1,1.293,50-36,94,22,5,0.541,7-8,View Bio,,,,,,,,,,,,,50,36,,,,,7,1,,Salt Lake CC
hitting,"Chavez, Lute",Salt Lake CC,Salt Lake Community College,Extra,18,UT,4,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,174,65,48,38,18,1,5,,20,0.374,0.484,0.575,2,3,0,,,,,,,,,,44,,,62,,,,,,56,5,1,1.059,56-44,100,20,3,0.484,5-6,View Bio,,,,,,,,,,,,,56,44,,,,,5,1,,Salt Lake CC
hitting,"Smith, Drew",Salt Lake CC,Salt Lake Community College,Extra,18,UT,6,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,176,65,61,20,14,3,11,,20,0.369,0.46,0.67,13,4,0,,,,,,,,,,44,,,56,,,,,,55,12,1,1.13,55-44,118,20,2,0.46,12-13,View Bio,,,,,,,,,,,,,55,44,,,,,12,1,,Salt Lake CC
hitting,"Hodson, Kaden",Salt Lake CC,Salt Lake Community College,Extra,18,UT,13,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,174,63,58,15,20,0,9,,25,0.362,0.442,0.632,13,4,0,,,,,,,,,,42,,,55,,,,,,53,3,0,1.074,53-42,110,25,3,0.442,3-3,View Bio,,,,,,,,,,,,,53,42,,,,,3,0,,Salt Lake CC
hitting,"Wareham, Gage",Salt Lake CC,Salt Lake Community College,Extra,18,UT,1,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,168,60,51,17,11,1,3,,19,0.357,0.411,0.488,1,4,7,,,,,,,,,,42,,,43,,,,,,54,10,1,0.899,54-42,82,19,1,0.411,10-11,View Bio,,,,,,,,,,,,,54,42,,,,,10,1,,Salt Lake CC
hitting,"Brown, Riley",Salt Lake CC,Salt Lake Community College,Extra,18,UT,9,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,160,57,39,29,11,2,4,,28,0.356,0.478,0.525,11,3,0,,,,,,,,,,44,,,47,,,,,,56,8,1,1.003,56-44,84,28,2,0.478,8-9,View Bio,,,,,,,,,,,,,56,44,,,,,8,1,,Salt Lake CC
hitting,"Thomas, AJ",Salt Lake CC,Salt Lake Community College,Extra,18,UT,3,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,145,51,43,33,11,1,10,,13,0.352,0.484,0.648,4,0,0,,,,,,,,,,38,,,48,,,,,,50,8,1,1.132,50-38,94,13,1,0.484,8-9,View Bio,,,,,,,,,,,,,50,38,,,,,8,1,,Salt Lake CC
hitting,"Roberts, Willy",Salt Lake CC,Salt Lake Community College,Extra,18,UT,11,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,151,49,50,26,9,1,9,,21,0.325,0.444,0.576,8,2,0,,,,,,,,,,38,,,35,,,,,,52,2,2,1.02,52-38,87,21,3,0.444,2-4,View Bio,,,,,,,,,,,,,52,38,,,,,2,2,,Salt Lake CC
hitting,"Davis, Tyler",Salt Lake CC,Salt Lake Community College,Extra,18,UT,24,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,26,10,10,1,3,0,2,,11,0.385,0.407,0.731,0,0,0,,,,,,,,,,5,,,6,,,,,,13,0,0,1.138,13-5,19,11,0,0.407,0-0,View Bio,,,,,,,,,,,,,13,5,,,,,0,0,,Salt Lake CC
hitting,"Ellison, Dalyn",Salt Lake CC,Salt Lake Community College,Extra,18,UT,35,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,18,6,1,1,0,0,0,,6,0.333,0.455,0.333,3,0,0,,,,,,,,,,3,,,3,,,,,,13,0,0,0.788,13-3,6,6,0,0.455,0-0,View Bio,,,,,,,,,,,,,13,3,,,,,0,0,,Salt Lake CC
hitting,"Martin, Greyson",Salt Lake CC,Salt Lake Community College,Extra,18,UT,8,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,65,21,18,17,6,0,0,,20,0.323,0.471,0.415,3,2,4,,,,,,,,,,14,,,23,,,,,,31,4,2,0.886,31-14,27,20,0,0.471,4-6,View Bio,,,,,,,,,,,,,31,14,,,,,4,2,,Salt Lake CC
hitting,"Vernon, Alex",Salt Lake CC,Salt Lake Community College,Extra,18,UT,25,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,11,3,7,3,1,0,1,,2,0.273,0.4,0.636,0,1,0,,,,,,,,,,3,,,6,,,,,,10,0,0,1.036,10-3,7,2,0,0.4,0-0,View Bio,,,,,,,,,,,,,10,3,,,,,0,0,,Salt Lake CC
hitting,"Moody, Carson",Salt Lake CC,Salt Lake Community College,Extra,18,UT,27,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,24,5,1,3,2,0,0,,7,0.208,0.296,0.292,0,0,0,,,,,,,,,,2,,,1,,,,,,12,0,0,0.588,12-2,7,7,0,0.296,0-0,View Bio,,,,,,,,,,,,,12,2,,,,,0,0,,Salt Lake CC
hitting,"Dart, Will",Salt Lake CC,Salt Lake Community College,Extra,18,UT,36,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,29,6,5,4,2,0,0,,15,0.207,0.324,0.276,1,0,1,,,,,,,,,,4,,,7,,,,,,30,0,1,0.6,30-4,8,15,0,0.324,0-1,View Bio,,,,,,,,,,,,,30,4,,,,,0,1,,Salt Lake CC
hitting,"Daniels, Grady",Salt Lake CC,Salt Lake Community College,Extra,18,UT,23,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,40,8,13,9,2,0,1,,8,0.2,0.333,0.325,0,2,0,,,,,,,,,,9,,,8,,,,,,20,0,0,0.658,20-9,13,8,1,0.333,0-0,View Bio,,,,,,,,,,,,,20,9,,,,,0,0,,Salt Lake CC
hitting,"Tebbs, Kaleb",Salt Lake CC,Salt Lake Community College,Extra,18,UT,30,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,9,0,0,1,0,0,0,,4,0,0.1,0,0,0,0,,,,,,,,,,0,,,6,,,,,,18,2,0,0.1,18-0,0,4,0,0.1,2-2,View Bio,,,,,,,,,,,,,18,0,,,,,2,0,,Salt Lake CC
hitting,"Jacobs, Boston",Salt Lake CC,Salt Lake Community College,Extra,18,UT,12,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,5,0,0,0,0,0,0,,2,0,0,0,0,0,0,,,,,,,,,,1,,,0,,,,,,3,0,0,0,3-1,0,2,0,0,0-0,View Bio,,,,,,,,,,,,,3,1,,,,,0,0,,Salt Lake CC
hitting,"Nielsen, Cal",Salt Lake CC,Salt Lake Community College,Extra,18,UT,10,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,,,,,,3,0,0,0,3-0,0,0,0,0,0-0,View Bio,,,,,,,,,,,,,3,0,,,,,0,0,,Salt Lake CC
hitting,"Young, Thomas",Salt Lake CC,Salt Lake Community College,Extra,18,UT,19,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,0,,,1,,,,,,7,0,0,0,7-0,0,0,0,0,0-0,View Bio,,,,,,,,,,,,,7,0,,,,,0,0,,Salt Lake CC
hitting,Opponents,Salt Lake CC,Salt Lake Community College,Extra,18,UT,,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,1595,433,255,208,55,10,48,,411,0.271,0.374,0.409,61,11,8,,,,,,,,,,57,,,282,,,,,,57,56,11,0.783,57-57,652,411,23,0.374,56-67,,,,,,,,,,,,,,57,57,,,,,56,11,,Salt Lake CC
pitching,"Davies, Easton",Salt Lake CC,Salt Lake Community College,Extra,18,UT,21,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,236,64,,32,8,3,4,,58,,,,11,,,,,,,,4.35,6,2,14,12,0,60,39,29,,1.6,,2,,,,,,,58,,,,View Bio,6-2,14-12,1,,0.271,0,1,2,,,,,,,14,12,6,2,,,,Salt Lake CC
pitching,"Jacobs, Boston",Salt Lake CC,Salt Lake Community College,Extra,18,UT,12,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,17,4,,3,0,0,0,,7,,,,0,,,,,,,,0,1,0,1,1,0,5,0,0,,1.4,,0,,,,,,,7,,,,View Bio,1-0,1-1,0,,0.235,0,0,1,,,,,,,1,1,1,0,,,,Salt Lake CC
pitching,"Jenkins, Heber",Salt Lake CC,Salt Lake Community College,Extra,18,UT,29,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,5,1,,0,0,0,0,,3,,,,0,,,,,,,,0,1,0,1,0,0,1.1,0,0,,0.75,,0,,,,,,,3,,,,View Bio,1-0,1-0,0,,0.2,0,0,0,,,,,,,1,0,1,0,,,,Salt Lake CC
pitching,"Reynolds, Ryan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,55,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,30,3,,4,1,0,0,,12,,,,2,,,,,,,,0.93,1,0,9,0,2,9.2,1,1,,0.72,,0,,,,,,,12,,,,View Bio,1-0,9-0,0,,0.1,0,0,0,,,,,,,9,0,1,0,,,,Salt Lake CC
pitching,"Comer, Easton",Salt Lake CC,Salt Lake Community College,Extra,18,UT,17,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,70,13,,9,1,0,3,,21,,,,3,,,,,,,,2.61,2,1,16,0,0,20.2,6,6,,1.06,,2,,,,,,,21,,,,View Bio,2-1,16-0,0,,0.186,0,0,0,,,,,,,16,0,2,1,,,,Salt Lake CC
pitching,"Walkenhorst, Tanner",Salt Lake CC,Salt Lake Community College,Extra,18,UT,37,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,13,4,,0,0,0,0,,3,,,,0,,,,,,,,2.7,0,0,4,0,0,3.1,2,1,,1.2,,0,,,,,,,3,,,,View Bio,0-0,4-0,0,,0.308,0,0,0,,,,,,,4,0,0,0,,,,Salt Lake CC
pitching,"Laycock, Austin",Salt Lake CC,Salt Lake Community College,Extra,18,UT,33,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,177,51,,17,6,0,2,,38,,,,6,,,,,,,,3.5,3,3,15,6,1,43.2,22,17,,1.56,,3,,,,,,,38,,,,View Bio,3-3,15-6,1,,0.288,2,1,0,,,,,,,15,6,3,3,,,,Salt Lake CC
pitching,"Fenn, Zaylun",Salt Lake CC,Salt Lake Community College,Extra,18,UT,16,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,121,24,,17,3,1,5,,24,,,,6,,,,,,,,3.86,3,2,13,7,1,30.1,17,13,,1.35,,4,,,,,,,24,,,,View Bio,3-2,13-7,0,,0.198,0,0,0,,,,,,,13,7,3,2,,,,Salt Lake CC
pitching,"Young, Thomas",Salt Lake CC,Salt Lake Community College,Extra,18,UT,19,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,15,4,,6,1,0,0,,4,,,,2,,,,,,,,3.86,0,0,6,0,0,4.2,2,2,,2.14,,1,,,,,,,4,,,,View Bio,0-0,6-0,0,,0.267,0,0,0,,,,,,,6,0,0,0,,,,Salt Lake CC
pitching,"Beames, Case",Salt Lake CC,Salt Lake Community College,Extra,18,UT,7,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,146,31,,14,2,1,5,,42,,,,4,,,,,,,,4.15,3,2,17,3,0,39,23,18,,1.15,,8,,,,,,,42,,,,View Bio,3-2,17-3,0,,0.212,0,2,0,,,,,,,17,3,3,2,,,,Salt Lake CC
pitching,"Zullo, Dylan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,44,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,15,4,,3,0,0,0,,4,,,,0,,,,,,,,4.15,1,0,6,0,1,4.1,2,2,,1.62,,2,,,,,,,4,,,,View Bio,1-0,6-0,0,,0.267,0,0,0,,,,,,,6,0,1,0,,,,Salt Lake CC
pitching,"Green, Mason",Salt Lake CC,Salt Lake Community College,Extra,18,UT,5,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,152,37,,12,4,0,5,,49,,,,4,,,,,,,,4.42,4,1,18,0,0,38.2,24,19,,1.27,,2,,,,,,,49,,,,View Bio,4-1,18-0,0,,0.243,2,0,0,,,,,,,18,0,4,1,,,,Salt Lake CC
pitching,"Banks, Hudson",Salt Lake CC,Salt Lake Community College,Extra,18,UT,26,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,77,22,,9,2,1,5,,13,,,,3,,,,,,,,4.5,3,0,8,1,0,18,12,9,,1.72,,2,,,,,,,13,,,,View Bio,3-0,8-1,0,,0.286,0,0,0,,,,,,,8,1,3,0,,,,Salt Lake CC
pitching,"Chambers, Colby",Salt Lake CC,Salt Lake Community College,Extra,18,UT,40,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,99,28,,18,0,1,0,,24,,,,2,,,,,,,,5.61,2,2,8,4,0,25.2,18,16,,1.79,,7,,,,,,,24,,,,View Bio,2-2,8-4,0,,0.283,1,0,0,,,,,,,8,4,2,2,,,,Salt Lake CC
pitching,"Roos, Colin",Salt Lake CC,Salt Lake Community College,Extra,18,UT,14,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,161,58,,11,6,0,6,,28,,,,6,,,,,,,,6.14,5,2,11,6,0,36.2,30,25,,1.88,,5,,,,,,,28,,,,View Bio,5-2,11-6,1,,0.36,0,2,0,,,,,,,11,6,5,2,,,,Salt Lake CC
pitching,"Olson, Brayden",Salt Lake CC,Salt Lake Community College,Extra,18,UT,31,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,26,7,,5,0,0,0,,11,,,,2,,,,,,,,6.75,0,0,7,1,0,6.2,6,5,,1.8,,6,,,,,,,11,,,,View Bio,0-0,7-1,0,,0.269,0,0,1,,,,,,,7,1,0,0,,,,Salt Lake CC
pitching,"Tillitt, Nolan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,34,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,87,26,,20,3,0,2,,23,,,,1,,,,,,,,7.04,2,1,8,4,0,23,19,18,,2,,4,,,,,,,23,,,,View Bio,2-1,8-4,0,,0.299,0,1,0,,,,,,,8,4,2,1,,,,Salt Lake CC
pitching,"Drachman, Connor",Salt Lake CC,Salt Lake Community College,Extra,18,UT,18,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,41,8,,8,1,0,1,,12,,,,3,,,,,,,,7.59,0,1,8,0,1,10.2,12,9,,1.5,,4,,,,,,,12,,,,View Bio,0-1,8-0,0,,0.195,0,0,0,,,,,,,8,0,0,1,,,,Salt Lake CC
pitching,"Mousser, Max",Salt Lake CC,Salt Lake Community College,Extra,18,UT,38,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,88,26,,13,2,1,5,,28,,,,3,,,,,,,,9.27,2,0,12,1,1,22.1,25,23,,1.75,,7,,,,,,,28,,,,View Bio,2-0,12-1,0,,0.295,0,0,0,,,,,,,12,1,2,0,,,,Salt Lake CC
pitching,"Robinson, Casey",Salt Lake CC,Salt Lake Community College,Extra,18,UT,39,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,17,6,,3,0,0,0,,7,,,,0,,,,,,,,12.27,0,0,4,0,0,3.2,5,5,,2.45,,1,,,,,,,7,,,,View Bio,0-0,4-0,0,,0.353,0,0,0,,,,,,,4,0,0,0,,,,Salt Lake CC
pitching,"Schwaiger, Ty",Salt Lake CC,Salt Lake Community College,Extra,18,UT,22,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,10,4,,1,0,0,0,,2,,,,0,,,,,,,,13.5,0,0,2,0,0,2,3,3,,2.5,,2,,,,,,,2,,,,View Bio,0-0,2-0,0,,0.4,0,0,0,,,,,,,2,0,0,0,,,,Salt Lake CC
pitching,"Iacono, Ethan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,32,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,14,3,,8,0,0,1,,5,,,,2,,,,,,,,19.64,0,1,4,0,0,3.2,8,8,,3,,1,,,,,,,5,,,,View Bio,0-1,4-0,0,,0.214,0,0,0,,,,,,,4,0,0,1,,,,Salt Lake CC
pitching,"Wayman, Ethan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,28,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,11,5,,3,0,0,1,,1,,,,1,,,,,,,,22.5,0,0,5,0,0,2,7,5,,4,,0,,,,,,,1,,,,View Bio,0-0,5-0,0,,0.455,0,0,0,,,,,,,5,0,0,0,,,,Salt Lake CC
pitching,Opponents,Salt Lake CC,Salt Lake Community College,Extra,18,UT,,,,,,,,,,,,,,,,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,1526,597,,282,101,8,67,,291,,,,71,,,,,,,,10.33,18,39,181,56,8,394.2,520,453,,2.23,,46,,,,,,,291,,,,,18-39,181-56,3,0,0.391,5,21,7,,,,,,,181,56,18,39,,,,Salt Lake CC
fielding,"Dart, Will",Salt Lake CC,Salt Lake Community College,Extra,18,UT,36,,,,26,14,12,0,0,,3,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,26,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Davis, Tyler",Salt Lake CC,Salt Lake Community College,Extra,18,UT,24,,,,21,21,0,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,21,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Moody, Carson",Salt Lake CC,Salt Lake Community College,Extra,18,UT,27,,,,12,10,2,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,12,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Green, Mason",Salt Lake CC,Salt Lake Community College,Extra,18,UT,5,,,,12,3,9,0,0,,1,3,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,12,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Fenn, Zaylun",Salt Lake CC,Salt Lake Community College,Extra,18,UT,16,,,,9,1,8,0,0,,1,5,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,9,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Jacobs, Boston",Salt Lake CC,Salt Lake Community College,Extra,18,UT,12,,,,8,7,1,0,0,,0,2,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,8,1,1,,,,,,,,,,1,Salt Lake CC
fielding,"Vernon, Alex",Salt Lake CC,Salt Lake Community College,Extra,18,UT,25,,,,5,5,0,0,0,,1,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,5,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Mousser, Max",Salt Lake CC,Salt Lake Community College,Extra,18,UT,38,,,,5,3,2,0,0,,0,1,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,5,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Ellison, Dalyn",Salt Lake CC,Salt Lake Community College,Extra,18,UT,35,,,,4,3,1,0,0,,1,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,4,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Banks, Hudson",Salt Lake CC,Salt Lake Community College,Extra,18,UT,26,,,,3,1,2,0,0,,0,1,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,3,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Comer, Easton",Salt Lake CC,Salt Lake Community College,Extra,18,UT,17,,,,2,1,1,0,0,,1,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,2,1,2,,,,,,,,,,1,Salt Lake CC
fielding,"Olson, Brayden",Salt Lake CC,Salt Lake Community College,Extra,18,UT,31,,,,1,1,0,0,0,,0,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Tillitt, Nolan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,34,,,,1,0,1,0,0,,0,1,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,1,,,,,,,,,,1,Salt Lake CC
fielding,"Walkenhorst, Tanner",Salt Lake CC,Salt Lake Community College,Extra,18,UT,37,,,,1,0,1,0,0,,1,0,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Chambers, Colby",Salt Lake CC,Salt Lake Community College,Extra,18,UT,40,,,,1,1,0,0,0,,0,4,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Zullo, Dylan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,44,,,,1,1,0,0,0,,0,1,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,0,,,,,,,,,,1,Salt Lake CC
fielding,"Reynolds, Ryan",Salt Lake CC,Salt Lake Community College,Extra,18,UT,55,,,,1,0,1,0,0,,0,1,,,0,https://slccbruins.com/sports/baseball/stats,2026-08-28 16:30:23 CDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View Bio,,,,,,,,,1,1,1,,,,,,,,,,1,Salt Lake CC
