tm_name,bref_name,team_abbr,height,set
"Graham, Konnor",Konnor Graham,SAL_JAG,6.416666667,0
"Graham, Patrick",Patrick Graham,BYU_COU,5.916666667,0
"Graham, Skylar",Skylar Graham,SOU_IND16,6.083333333,0
"Graham, Tanner",Tanner Graham,EVA_ACE,6.083333333,0
"Graham-Pippin, Seth",Seth Graham-Pippin,UTA_UTE,6.083333333,0
"Grahovac, Gavin",Gavin Grahovac,TEX_AGG,6.25,0
"Grajales , Nelson",Nelson Grajales,COP_STA,6.083333333,0
"Grajales, Nelson",Nelson Grajales,COP_STA,6.083333333,0
"Gramesty, TJ",TJ Gramesty,FAU_OWL,5.75,0
"Grams, Brennen",Brennen Grams,SOU_COU,5.916666667,0
"Granda, Jaden",Jaiden Granda,UNC_SEA,6.25,0
"Grande, Carter",Carter Grande,FAI_STA,6,0
"Grant, Aaron",Aaron Grant,ARK_LIO,6.083333333,0
"Grant, Alex",Alex Grant,NOR_CAT,6.333333333,0
"Grant, Dane",Dane Grant,CAL_ANT,6.166666667,0
"Grant, Garrett",Garrett Grant,FAU_OWL,6.333333333,0
"Grant, Landyn",Landyn Grant,TEX_TIG,6.25,0
"Grantham, Lucas",Lucas Grantham,GEO_PAN,6.166666667,0
"Grasso, Robby",Robby Grasso,LEH_MOU,6.166666667,0
"Graulau, Gabe",Gabe Graulau,USF_BUL,6.333333333,0
"Graveline, Matthew",Matthew Graveline,WES_MOU,6.083333333,0
"Grawe, Nolan",Nolan Grawe,SOU_JAC,6.25,0
"Gray, Amir",Amir Gray,DAY_FLY,6.083333333,0
"Gray, Brady",Brady Gray,ABI_WIL,6,0
"Gray, Braydon",Braydon Gray,LON_LAN,6.166666667,0
"Gray, John",John Gray,WOF_TER,6.416666667,0
"Gray, Mateo",Mateo Gray,UCF_KNI,6.166666667,0
"Gray, Michael",Mikey Gray,PIT_PAN,6,0
"Gray, Nate",Nate Gray,BYU_COU,6.5,0
"Graydon, Trey",Trey Graydon,GAR_RUN,6.333333333,0
"Grayson, William",William Grayson,WAG_SEA,6.25,0
"Graziano, Michael",Michael Graziano,MER_BEA,6.25,0
"Greanead, Caden",Caden Greanead,ABI_WIL,6.25,0
"Greaney, Nick",Nick Greaney,LOU_BUL,6.583333333,0
"Greco, Anthony",Anthony Greco,WM_TRI,6,0
"Greeley, J.D.",JD Greeley,MIC_SPA,6.083333333,0
"Green, Ben",Ben Green,NCA_BUL,6.083333333,0
"Green, Ben",Ben Green,OAK_GOL,6.166666667,0
"Green, Brady",Brady Green,BUC_BIS,5.833333333,0
"Green, Cole",Cole Green,RIC_OWL,6,0
"Green, Elijah",Eli Green,NOK_NOR,6.416666667,0
"Green, Glenn",Glenn Green,SOU_JAG,6.166666667,0
"Green, Jacob",Jacob Green,USF_BUL,6.083333333,0
"Green, James",James Green,PRE_BLH,5.833333333,0
"Green, Jason",Jason Green,NIA_EAG,6.416666667,0
"Green, Kensen",Kensen Green,QUN_RYL,5.833333333,0
"Green, Mason",Mason Green,BAY_BEA,6.333333333,0
"Green, Myles",Myles Green,NEW_PRI,6,0
"Green, Paul",PJ Green,MIZ_TIG,6.166666667,0
"Green, Rand",Rand Green,IWC,6.083333333,0
"Greenberg, Zach",Zach Greenberg,WIN_EAG,5.833333333,0
"Greene, Bryce",Bryce Greene,JMU_DUK,6.25,0
"Greene, Cameron",Cameron Greene,UTM_SKY,6.166666667,0
"Greene, Tyson",Tyson Greene,SIU_SAL,5.916666667,0
"Greenhouse, Mason",Mason Greenhouse,MIA_HUR,6.25,0
"Greer, Brennan",Brennan Greer,STE_LUM,6.083333333,0
"Greer, Jackson",Jackson Greer,PUR_BOI,6.083333333,0
"Greer, Jayton",Jayton Greer,SAN_TOR,5.916666667,0
"Greer, Sam",Sam Greer,STJ_HAW,6,0
"Greger, Gavin",Gavin Greger,BRY_BUL,6,0
"Gregg, Brayden",Brayden Gregg,HOF_PRI,5.666666667,0
"Grego, Drew",Drew Grego,NEB,6,0
"Gregoire, Joshua",Josh Gregoire,SOU_GAM,6.166666667,0
"Gregor, Jake",Jake Gregor,LOU_CAR,6.416666667,0
"Gregorio, Logan",Logan Gregorio,AUB_TIG,6.083333333,0
"Gregory, Ben",Ben Gregory,MIN_GOL,6.25,0
"Gregory, Billy",Billy Gregory,GRA_CAN,6.25,0
"Gregory, Calvin",Calvin Gregory,ORE_BEA,5.833333333,0
"Gregory, Edward",Edward Gregory,SOU_JAG,5.833333333,0
"Gregory, Gus",Gus Gregory,WRI_RAI,5.833333333,0
"Gregson, Nic",Nic Gregson,CSD_TRI,5.916666667,0
"Grenn, Tyler",Tyler Grenn,NAV_MID,6.166666667,0
"Gries-Smith, Eli",Eli Gries-Smith,ORE_BEA,6.166666667,0
"Grieve, Bode",Bode Grieve,LAF_LEP,6.25,0
"Griffin, Colton",Colton Griffin,TCU_HFG,5.833333333,0
"Griffin, Conner",Conner Griffin,BIN_BEA,6.416666667,0
"Griffin, Mason",Mason Griffin,NCB,6.25,0
"Griffin, Mekai",Mekai Griffin,NOR_AGG,6.25,0
"Griffin, Ryan",Ryan Griffin,NOR_HUS,6.5,0
"Griffis, Dayson",Dayson Griffis,GEO_EAG,6,0
"Griffis, Evan",Evan Griffis,ASU_RED,6.25,0
"Griffith, Ben",Ben Griffith,BIN_BEA,6,0
"Griffith, Cole",Cole Griffith,GEO_PAN,6.083333333,0
"Griffith, Elijah",Elijah Griffith,AKR_ZIP,6.166666667,0
"Griffith, Jacob",Jake Griffith,ULM_WAR,5.833333333,0
"Griffith, Nick",Nick Griffith,MOR_EAG,5.666666667,0
"Griffith, Sam",Sam Griffith,OAK_GOL,5.833333333,0
"Griffith, Tanner",Tanner Griffith,STM_GAE,5.75,0
"Griffiths, Brett",Brett Griffiths,BAL_CAR,6,0
"Griffiths, Jack",Jack Griffiths,CEN_MIC,6.5,0
"Griggs, CJ",CJ Griggs,HOF_PRI,6,0
"Griggs, Gage",Gage Griggs,USC_UPS,5.833333333,0
"Griggs, Sean",Sean Griggs,STE_HAT,6.166666667,0
"Grim, Ethan",Ethan Grim,VIR_TEC,6,0
"Grimes, Jacob",Jacob Grimes,QUN_RYL,6.166666667,0
"Grimmer, Blake",Blake Grimmer,TEN_VOL,6.25,0
"Grindlinger, Trent",Trent Grindlinger,TEN_VOL,6.25,0
"Grines, Terence",TJ Grines,UTM_SKY,5.833333333,0
"Groce, Garrett",Garrett Groce,AKR_ZIP,6.25,0
"Groeneveld, A.J.",A.J. Groeneveld,TUL_GRE,6.083333333,0
"Groeschl, Ben",Ben Groeschl,DAY_FLY,6.083333333,0
"Groom, Tommy",Tommy Groom,NOF_OSP,6.333333333,0
"Gross, Landon",Landon Gross,NCA_BUL,6,0
"Grossington, Chazz",Chazz Grossington,WIN_EAG,6,0
"Grossman, Paul",Paul Grossman,SOU_TRO,6,0
"Grothen, Levi",Levi Grothen,CSU_BAK,6,0
"Grothues, Chris",Chris Grothues,UCLA,6.25,0
"Grotyohann, Connor",Connor Grotyohann,RHO_RAM,6.333333333,0
"Grove, Tanner",Tanner Grove,CAL_BEA,6.083333333,0
"Groves, Nick",Nick Groves,ILL_ILL,5.916666667,0
"Grubbs, Max",Max Grubbs,TEX_LON,6.083333333,0
"Grubbs, Talor",Talor Grubbs,MEX_LOB,6,0
"Grube, Sam",Sam Grube,VIR_TEC,6.25,0
"Gruber, Chayse",Chayse Gruber,RIC_SPI,5.833333333,0
"Grubich, Lleyton",Lleyton Grubich,CAM_CAM,6,0
"Gruell, Garrett",Garrett Gruell,UTS_ROA,5.916666667,0
"Grumbles, Drew",Drew Grumbles,BOC_EAG,6.083333333,0
"Grunberg, Sam",Sam Grunberg,JUD,6.25,0
"Grundman, Gannon",Gannon Grundman,MIC_SPA,6.333333333,0
"Grundy, Ryan",Ryan Grundy,HOL_CRU,6.083333333,0
"Grunkemeyer, Jack",Jack Grunkemeyer,NOR_CAT,6.166666667,0
"Grutzmacher, Gavin",Gavin Grutzmacher,DIX_STE,5.916666667,0
"Guadamuz, Samuel",Samuel Guadamuz,AKR_ZIP,6.25,0
"Guanzon, Ian",Ian Guanzon,ETS_BUC,6,0
"Guardiancic, Jake",Jake Guardiancic,PEP_WAV,6.416666667,0
"Gubba, Wil",Wil Gubba,MAR_THU,6.083333333,0
"Gudoy, Trey",Trey Gudoy,UCLA,5.916666667,0
"Guerin, Blake",Blake Guerin,SAL_JAG,6.5,0
"Guerin, Tyler",Tyler Guerin,IOW_HAW,6.5,0
"Guerra, Sergio",Sergio Guerra,TAR_TEX,6,0
"Guerrero, Brian",Brian Guerrero,ALB_GRE,6.083333333,0
"Guerrero, Halen Jaden",Halen Guerrero,CAL_HIG,6,0
"Guerrero, JT",JT Guerrero,GRA_CAN,6.083333333,0
"Guerrero, Jack",Jack Guerrero,JMU_DUK,6.25,0
"Guerrero, Julio",Julio Guerrero,SIU_SAL,5.916666667,0
"Guest, Luke",Luke Guest,NCB,6.333333333,0
"Guevara, Diego",Diego Guevara,GAR_RUN,6.333333333,0
"Guevara, Eric",Eric Guevara,AUB_TIG,5.916666667,0
"Guidas, Nick",Nick Guidas,KS_GF,6.166666667,0
"Guidry, Gavin",Gavin Guidry,LSU_TIG,6.166666667,0
"Guilford, Emory",Emory Guilford,PRE_BLH,6.166666667,0
"Guillet, Adam",Adam Guillet,LOU_BUL,6.25,0
"Guillory, Keyon",Keyon Guillory,GRA_TIG,6.083333333,0
"Guinther, Griffin",Griffin Guinther,WCC,6,0
"Gump, Rocco",Rocco Gump,CRE_BLU,6.25,0
"Gunderson, Cody",Cody Gunderson,CHA_FOR,6.333333333,0
"Gunn, Davis",Davis Gunn,MAR_THU,6.333333333,0
"Gunther, Josh",Josh Gunther,SOU_GAM,5.916666667,0
"Gunzy, JT",JT Gunzy,SIE_SAI,6.166666667,0
"Gurney, Cameron",Cam Gurney,UTA_UTE,6,0
"Gurney, Win",Win Gurney,LOY_LIO,6,0
"Gustafson, Evan",Evan Gustafson,NOR_BIS,6.166666667,0
"Gustafson, Jaden",Jaden Gustafson,WIC_SHO,6.25,0
"Gustavson, Hayden",Hayden Gustavson,LOU_BUL,6.166666667,0
"Guth, Luke",Luke Guth,VAN_COM,6.083333333,0
"Guthmiller, Matthew",Matt Guthmiller,TAR_TEX,6,0
"Guthrie, Kingsley",Kingsley Guthrie,MUR_RAC,5.916666667,0
"Gutierrez, Alizaeh",Alizaeh Gutierrez,TEX_BOB,5.833333333,0
"Gutierrez, Auggie",Auggie Gutierrez,CAL_ANT,5.916666667,0
"Gutierrez, Brayden",Brayden Gutierrez,STM_GAE,6.25,0
"Gutierrez, Christopher",Christopher Gutierrez,UTS_ROA,5.916666667,0
"Gutierrez, Diego",Diego Gutierrez,SAN_TOR,6.166666667,0
"Gutierrez, JC",JC Gutierrez,UTR_VAQ,5.916666667,0
"Gutierrez, Jacob",Jacob Gutierrez,CSU_BAK,6,0
"Gutierrez, Jesse",Jesse Gutierrez,SAN_SPA,6.083333333,0
"Gutter, Gabe",Gabe Gutter,CHA_BUC,6,0
"Guy, Colby",Colby Guy,ARI_SUN,5.833333333,0
"Guyette, James",James Guyette,KAN_WIL,6.25,0
"Guzik, Greg",Greg Guzik,CEN_MIC,5.916666667,0
"Guzman, Armani",Armani Guzman,WES_MOU,5.833333333,0
"Guzman, Randy",Randy Guzman,WIN_EAG,6,0
"Gwyn, Parker",Parker Gwyn,CEN_BEA,5.75,0
"Gyauch-Quirk, Noah",Noah Gyauch-Quirk,LEH_MOU,6.333333333,0
"Haacke, Will",Will Haacke,JMU_DUK,6.25,0
"Haarde, Jake",Jake Haarde,FAI_STA,6.083333333,0
"Haas, Matthias",Matthias Haas,TUL_GRE,6.083333333,0
"Haas, Pete",Pete Haas,IU,6,0
"Haas, William",Will Haas,TEN_VOL,6.083333333,0
"Haber, Adam",Adam Haber,GEO_PAN,5.833333333,0
"Habermann, Andrew",Andrew Habermann,SAN_BRO,6.5,0
"Habuda, Bryce",Bryce Habuda,SIU_SAL,5.916666667,0
"Hackett, James",James Hackett,UIC_FLA,6.416666667,0
"Hackett, Justin",Justin Hackett,BRY_BUL,6.166666667,0
"Hackett, Justin",Justin Hackett,IOW_HAW,6.25,0
"Hackmann, Kailen",Kailen Hackmann,UMBC_RET,6.583333333,0
"Hacopian, Chris",Chris Hacopian,TEX_AGG,6.083333333,0
"Hadley, Ayden",Ayden Hadley,SAC_HOR,6,0
"Hadley, Caleb",Caleb Hadley,YSU_PEN,6.166666667,0
"Hadley, John",John Hadley,UWM_PAN,6.25,0
"Haeger, Evan",Evan Haeger,MIC_WOL,6.083333333,0
"Haesler, Keegan",Keegan Haesler,JMU_DUK,6.25,0
"Haferkamp, Jack",Jack Haferkamp,SAN_GAU,6.333333333,0
"Haftorson, Dillon",Dillon Haftorson,LIN_UNI,6.5,0
"Hageman, Jacob",Jacob Hageman,CAN_GRI,5.916666667,0
"Hagen, David",David Hagen,WES_MOU,6.166666667,0
"Hagen, Jack",Jack Hagen,BUT_BUL,6.25,0
"Hagen, Joey",Joey Hagen,EIU_PAN,6,0
"Hager, Kevin",Kevin Hager,COR_BRE,6,0
"Haggard, Jake",Jake Haggard,ULM_WAR,6.25,0
"Hagler, Micah",Micah Hagler,SEA_RED,6.333333333,0
"Haglund, Chase",Chase Haglund,MAR_RED,5.916666667,0
"Haider, Rylan",Rylan Haider,WAS_COU,6.166666667,0
"Haigh, Jeremy",Jeremy Haigh,WAG_SEA,6,0
"Haight, Adam",Adam Haight,ORE_BEA,6.166666667,0
"Hain, Carter",Carter Hain,OAK_GOL,6.25,0
"Haines, Dillon",Dillon Haines,DAL_PAT,5.75,0
"Haines, Tyler",Tyler Haines,UAB_BLA,6.416666667,0
"Haire, Reid",Reid Haire,EVA_ACE,5.833333333,0
"Hairston, Landon",Landon Hairston,ARI_SUN,5.916666667,0
"Hajdu, Jake",Jake Hajdu,ELO_PHO,5.916666667,0
"Halamicek, Ryan",Ryan Halamicek,SIU_SAL,6.416666667,0
"Halcisak, Josh",Josh Halcisak,MSM_MTN,5.916666667,0
"Hale, Charlie",Charlie Hale,UCO_HUS,6.166666667,0
"Hale, John",John Hale,EMU_EAG,6,0
"Hale, Royce",Royce Hale,SEA_RED,6.416666667,0
"Haley, Austin",Austin Haley,KAN_WIL,6,0
"Haley, Gage",Gage Haley,LIT_TRO,6.5,0
"Haley, Maddox",Maddox Haley,GON_BUL,6.166666667,0
"Hall, Dawson",Dawson Hall,WES_HIL,6.083333333,0
"Hall, Edward",Ed Hall,DAV_WIL,6.25,0
"Hall, Evan",Evan Hall,CAL_HIG,6,0
"Hall, Jared",Jared Hall,ELO_PHO,6,0
"Hall, Josiah",Joe Hall,SOU_RED,6.166666667,0
"Hall, Jude",Jude Hall,DAL_PAT,5.916666667,0
"Hall, Kaleb",Kaleb Hall,SIU_SAL,6,0
"Hall, Kevin",Kevin Hall,UAB_BLA,5.833333333,0
"Hall, Matthew",Matthew Hall,NCA_BUL,6.25,0
"Hall, Regan",Regan Hall,ILL_ILL,6.083333333,0
"Hall, Sam",Sam Hall,TEX_BOB,6.333333333,0
"Hall, Tyrus",Ty Hall,WES_MOU,6.166666667,0
"Hallam, Isaac",Isaac Hallam,SEA_RED,6.25,0
"Haller, Austin",Austin Haller,WES_HIL,6,0
"Halligan, Katcher",Katcher Halligan,HBU_HUS,6,0
"Hallmark, Christian",Christian Hallmark,UTS_ROA,5.75,0
"Halloran, Boston",Boston Halloran,OAK_GOL,5.833333333,0
"Halter, Jackson",Jackson Halter,MAR_THU,6,0
"Halverson, Ian",Ian Halverson,SLU_BILL,5.916666667,0
"Halverson, Jackson",Jackson Halverson,SAC_HOR,6.333333333,0
"Halvorson, Wyatt",Wyatt Halvorson,ARI_SUN,6.333333333,0
"Ham, Billy",Billy Ham,NEV_WOL,6.083333333,0
"Ham, Hunter",Hunter Ham,PRA_PAN,6.166666667,0
"Hamberger, Evan",Evan Hamberger,UCO_HUS,6.166666667,0
"Hambly, Cole",Cole Hambly,SIE_SAI,6.166666667,0
"Hamill, Ethan",Ethan Hamill,COR_BRE,6.25,0
"Hamilton, Brady",Brady Hamilton,WIC_SHO,6.166666667,0
"Hamilton, Christian",Christian Hamilton,GEO_HOY,6.166666667,0
"Hamilton, Connor",Connor Hamilton,VAN_COM,6.333333333,0
"Hamilton, Davis",Davis Hamilton,MIN_GOL,6,0
"Hamilton, Denver",Denver Hamilton,CEN_BEA,6,0
"Hamilton, Hudson",Hudson Hamilton,TEX_LON,6.083333333,0
"Hamilton, Jayden",Jayden Hamilton,MER_COL1,6,0
"Hamilton, Kehler",Kehler Hamilton,ELO_PHO,6.166666667,0
"Hamilton, RJ",RJ Hamilton,DUK_BLU,5.833333333,0
"Hamilton, Sean",Sean Hamilton,HOF_PRI,6.083333333,0
"Hamilton, Zyon",Zyon Hamilton,ARK_LIO,5.75,0
"Hamlin, Brendan",Brendan Hamlin,ARK_LIO,6,0
"Hamlin, Mason",Mason Hamlin,UTA_WOL,6.166666667,0
"Hammer, Kale",Kale Hammer,SEA_RED,6.25,0
"Hammill, Elijah",Eli Hammill,NIA_EAG,6,0
"Hammond, Luke",Luke Hammond,XAV_MUS,6.333333333,0
"Hammond, Max",Max Hammond,CEN_MIC,6.083333333,0
"Hammonds, Brycen",Brycen Hammonds,ALA_ANM,5.833333333,0
"Hampton, Jeremiah",Jeremiah Hampton,PRE_BLH,6.083333333,0
"Hampton, Will",Will Hampton,VAN_COM,5.916666667,0
"Hampton, Zachary",Zach Hampton,UMBC_RET,6.083333333,0
"Han, Heeryun",Hee-Ryun Han,TEX_RAI,6,0
"Hanawalt, Chase",Chase Hanawalt,FOR_RAM,6.166666667,0
"Hancock, Owen",Owen Hancock,OLE_REB,6.416666667,0
"Handal, George",George Handal,SIE_SAI,6.333333333,0
"Handzel, Gage",Gage Handzel,WIN_EAG,6,0
"Hankerson, James",James Hankerson,UCF_KNI,6.25,0
"Hankins, Evan",Evan Hankins,TEN_VOL,6.416666667,0
"Hanley, Jake",Jake Hanley,IU,6.5,0
"Hannah, Dean",Dean Hannah,ULM_WAR,6,0
"Hanoian, Wyatt",Wyatt Hanoian,AIR_FOR,5.75,0
"Hansen, Aiden",Aiden Hansen,NOR_AGG,6.333333333,0
"Hansen, Cade",Cade Hansen,BAY_BEA,6.25,0
"Hansen, Carson",Carson Hansen,KEN_WIL,6.166666667,0
"Hansen, Cole",Cole Hansen,CAL_LAN,6,0
"Hansen, Cole",Cole Hansen,ELO_PHO,6.083333333,0
"Hansen, Dylan",Dylan Hansen,WIN_EAG,6.083333333,0
"Hansen, Eben",Eben Hansen,SOU_IND16,6.166666667,0
"Hansen, George",George Hansen,OAK_GOL,6.333333333,0
"Hansen, Matt",Matt Hansen,BYU_COU,6.083333333,0
"Hansen, Trevor",Trevor Hansen,CAL_ANT,6.166666667,0
"Hansen, Trevor",Trevor Hansen,MAN_JAS,6.333333333,0
"Hansmann, Max",Max Hansmann,EVA_ACE,6.083333333,0
"Hanson, Davis",Davis Hanson,YAL_BUL,6.25,0
"Hanson, Gerald",Gerald Hanson,NOK_NOR,5.666666667,0
"Hanson, Jared",Jared Hanson,CEN_MIC,6.25,0
"Hanson, Josh",Josh Hanson,CAL_BEA,6.083333333,0
"Harb, Nathan",Nathan Harb,NIA_EAG,5.916666667,0
"Harbert, Chris",Christopher Harbert,UMBC_RET,6.166666667,0
"Harbour, Andrew",Andrew Harbour,SOU_TRO,6.166666667,0
"Hard, Kyle",Kyle Hard,ION_GAE,6.166666667,0
"Hard, Sean",Sean Hard,BOC_EAG,6.416666667,0
"Hardcastle, Sam",Sam Hardcastle,ABI_WIL,6.25,0
"Hardebeck, Kameron",Kameren Hardebeck,HBU_HUS,6.333333333,0
"Harden, Daniel",Daniel Harden,LSU_TIG,6.166666667,0
"Harden, Ethan",Ethan Harden,AUB_TIG,6,0
"Harder, Mitchell",Mitch Harder,MER_UNI,6,0
"Hardin, Andrew",Andrew Hardin,TAR_TEX,6.083333333,0
"Hardin, Tanner",Tanner Hardin,WOF_TER,5.916666667,0
"Harding, Henry",Henry Harding,HOL_CRU,5.75,0
"Harding, Thomas",Thomas Harding,STJ_RED,6.333333333,0
"Hargett, Hunter",Hunter Hargett,SAN_BRO,6.166666667,0
"Hargett, Perry",Perry Hargett,NOR_TAR,6,0
"Hargrove, Dawson",Dawson Hargrove,SIU_SAL,6.25,0
"Harlan, Cruz",Cruz Harlan,COA_CHA,5.75,0
"Harley, Jack",Jack Harley,STE_HAT,6,0
"Harlow, Andrew",Drew Harlow,MAR_THU,6.083333333,0
"Harman, Dawson",Dawson Harman,SOU_GAM,6.333333333,0
"Harmon, Reese",Reese Harmon,OHI_BOB,5.916666667,0
"Harmon, Trevor",Trevor Harmon,SAN_DON,6.166666667,0
"Harnisch, Nick",Nick Harnisch,HOL_CRU,6,0
"Harp, Hank",Hank Harp,ARL_MAV,6,0
"Harper, Boaz",Boaz Harper,NOR_AGG,5.916666667,0
"Harper, Davis",Davis Harper,KEN_OWL,6.083333333,0
"Harper, Eric",Eric Harper,LIP_BIS,5.916666667,0
"Harper, Jayden",Jayden Harper,CAL_FUL,6.083333333,0
"Harper, Thomas",Thomas Harper,ILL_RED,6.416666667,0
"Harpster, Michael",Michael Harpster,ETS_BUC,6,0
"Harrahill, Ryan",Ryan Harrahill,NEB,6.333333333,0
"Harrell, JJ",JJ Harrell,PRE_BLH,6,0
"Harriel, Jayden",Jayden Harriel,FAU_OWL,6.166666667,0
"Harries, Tyler",Tyler Harries,SAN_DON,6.083333333,0
"Harrigan, Will",Will Harrigan,COL_LION,5.833333333,0
"Harrington, Carter",Carter Harrington,COL_CHA,6.333333333,0
"Harrington, Cooper",Cooper Harrington,LIB_FLA,6,0
"Harrington, Lucas",Lucas Harrington,NOR_DEM,5.75,0
"Harris, Aiden",Aiden Harris,VIR_CAV,6.333333333,0
"Harris, Cooper",Cooper Harris,ALC_BRA,6,0
"Harris, Cooper",Cooper Harris,SAM_BEA,6.333333333,0
"Harris, Dasan",Dasan Harris,OKL_SOO,6.083333333,0
"Harris, Drew",Drew Harris,GEO_COL,6,0
"Harris, Easton",Easton Harris,SOU_COU,6.166666667,0
"Harris, Everette",Everette Harris,APP_MOU,6.166666667,0
"Harris, Grayden",Grayden Harris,SOU_GOL,6.083333333,0
"Harris, Jackson",Jackson Harris,SAM_BUL,5.916666667,0
"Harris, Leighton",Leighton Harris,KEN_WIL,6.25,0
"Harris, Nate",Nate Harris,KEN_WIL,6.333333333,0
"Harris, Sam",Sam Harris,NOR_WOL,6,0
"Harris, Sam",Sam Harris,VIR_CAV,6.416666667,0
"Harris, Shemar",Shemar Harris,JAC_TIG,6.166666667,0
"Harris, Taylor",Taylor Harris,OHI_BOB,6.25,0
"Harris, Ty",Ty Harris,BRO_BEA,6,0
"Harrison, Colton",Colton Harrison,NOR_DEM,6.083333333,0
"Harrison, Connor",Bear Harrison,TEX_AGG,6.25,0
"Harrison, Dallin",Dallin Harrison,RUT_SCA,6.083333333,0
"Harrison, Dylan",Dylan Harrison,CLE_TIG,6.416666667,0
"Harrison, Kaikea",Kaikea Harrison,TUL_GRE,6,0
"Harrison, Luke",Luke Harrison,TEX_LON,6.166666667,0
"Harrison, Marcus",Marcus Harrison,NOK_NOR,6.166666667,0
"Harrison, Tommy",Tommy Harrison,MIA_RED,6.25,0
"Harry, Sam",Sam Harry,SAC_HOR,6.333333333,0
"Harsch, Marcelo",Marcelo Harsch,WAK_DEA,6.416666667,0
"Hart, Andrew",Andrew Hart,NJI_HIG,5.75,0
"Hart, Edward",Edward Hart,DUK_BLU,6.416666667,0
"Hart, Evan",Evan Hart,BEL_KNI,6.333333333,0
"Hart, Hudson",Hudson Hart,NOR_BIS,6.25,0
"Hart, Jaden",Jaden Hart,MOR_EAG,5.666666667,0
"Hart, Logan",Logan Hart,CAL_FUL,6.25,0
"Harthan, Cameron",Cam Harthan,MAR_THU,6,0
"Hartley, Daniel",Daniel Hartley,GEO_EAG,6,0
"Hartley, Tyler",Tyler Hartley,MAR_RED,6.166666667,0
"Hartman, Colton",Colton Hartman,LOU_CAR,6.25,0
"Hartman, Logan",Logan Hartman,JUD,6.166666667,0
"Hartman, Lucas",Lucas Hartman,VIR_CAV,5.833333333,0
"Hartman, Max",Max Hartman,WAS_COU,6.25,0
"Hartman, Trace",Trace Hartman,STE_HAT,6.333333333,0
"Hartmann, Erich",Erich Hartmann,RID_BRO,6.083333333,0
"Hartsell, Chase",Chase Hartsell,BOC_EAG,6.166666667,0
"Hartwell, Judson",Judson Hartwell,GIT_YEL,6.333333333,0
"Hartzell, Warren",Warren Hartzell,WRI_RAI,6,0
"Harvey, Dane",Dane Harvey,OSU_BUC,6.416666667,0
"Harvey, Jake",Jake Harvey,NEV_WOL,6.083333333,0
"Harvey, Kenan",Kenan Harvey,COP_STA,6.416666667,0
"Harvey, Noah",Noah Harvey,RIC_SPI,5.75,0
"Harvey, Ridge",Ridge Harvey,BEL_BRU,6.083333333,0
"Harvie, Connor",Connor Harvie,UWM_PAN,5.833333333,0
"Harwell, Wesley",Wesley Harwell,SAN_DON,6.25,0
"Harwood, Santino",Santino Harwood,DEL_HOR,5.916666667,0
"Haskins, Larry",Larry Haskins,ARL_MAV,5.666666667,0
"Hasten, Jack",Jack Hasten,ARK_LIO,5.916666667,0
"Hastings, Logan",Logan Hastings,MAR_TER,5.833333333,0
"Hatcher, Coby",Coby Hatcher,HBU_HUS,6,0
"Hatcher, Mason",Mason Hatcher,RAD_HIG,6.166666667,0
"Haug, Max",Max Haug,GEO_COL,6.333333333,0
"Haught, Noah",Noah Haught,RIC_SPI,6.083333333,0
"Hauser, Joe",Joe Hauser,CRE_BLU,6.166666667,0
"Hauser, Joseph",Joseph Hauser,NOR_HUS,6.166666667,0
"Hauser, Rex",Rex Hauser,MAI_BLA,6.5,0
"Hausner, Anthony",Anthony Hausner,GAR_RUN,6.333333333,0
"Haver, Jordan",Jordan Haver,FRE_BUL,6.25,0
"Havern, Jacob",Jacob Havern,ARL_MAV,6.5,0
"Havrilla, Aj",AJ Havrilla,MAR_THU,5.916666667,0
"Hawk, Easton",Easton Hawk,UCLA,6.25,0
"Hawk, Keaten",Keaten Hawk,ALC_BRA,6.166666667,0
"Hawke, Austin",Austin Hawke,WAK_DEA,5.833333333,0
"Hawkins, Colin",Colin Hawkins,SLU_BILL,5.916666667,0
"Hawkins, Mitch",Mitch Hawkins,SAC_PIO,6,0
"Hawkins, Tyler",Tyler Hawkins,BUC_BIS,6.333333333,0
"Hawkins, Zakye",Zakye Hawkins,UTA_UTE,6,0
"Hawks, Kamden",Kamden Hawks,MOR_EAG,6.5,0
"Haworth, Lane",Lane Haworth,UTS_ROA,5.916666667,0
"Hawsey, Trey",Trey Hawsey,LOU_BUL,6.166666667,0
"Hawton-Henley, Nate",Nate Hawton-Henley,MAR_TER,5.833333333,0
"Hayashi, Heitaro",Heitaro Hayashi,WIC_SHO,6,0
"Hayes, Adam",Adam Hayes,TEX_RAI,6.333333333,0
"Hayes, Kyle",Kyle Hayes,WES_HIL,6.083333333,0
"Hayes, Luke",Luke Hayes,MOR_EAG,6.25,0
"Hayes, Nyan",Nyan Hayes,ORE_BEA,5.75,0
"Hayes, Rashad",Rashad Hayes,STA_CAR,6.083333333,0
"Hayes, Terry",Terry Hayes,OLE_REB,6.333333333,0
"Hayman, Henry",Henry Hayman,AKR_ZIP,6.083333333,0
"Haynes, Jaxon",Jaxon Haynes,MIS_DEL,6.25,0
"Hays, Jackson",Jackson Hays,YAL_BUL,6.333333333,0
"Hays, James",James Hays,STE_HAT,6.333333333,0
"Hayse, Aidan",Aidan Hayse,MER_BEA,6.25,0
"Haythorn, Mitch",Mitch Haythorn,NCB,6,0
